"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,0.7868,3.05669,0.14824,-2.03715,-0.91381,0.02544,-0.83144,-3.69803,0.87636,0.7089,7.23302,0.29121,-0.15016,0.84823
"2",0,2.09034,-4.36036,-0.098,-4.5263,-2.3923,-3.37164,1.12151,7.50838,-0.30418,-2.52732,-2.3202,-1.29875,-0.47546,0.89731
"3",0,6.72353,3.10378,0.73808,2.62039,7.20816,-3.76877,0.87099,4.09377,2.43128,10.13965,1.21437,-0.93396,3.94222,-1.46784
"4",0,2.96576,2.39798,6.66315,3.86613,-0.68062,0.16765,3.20359,0.0473700000000004,1.31071,-1.29293,1.30484,-2.98716,3.35312,5.37836
"5",0,-3.55271,-8.61513,-6.49791,-2.84576,-13.1559,-5.20908,-8.56721,-2.39619,-5.39325,-10.08755,-7.26519,-7.04695,-8.17338,0.63427
"6",0,2.43778,-1.55161,0.53465,3.61675,4.07157,-0.57392,-4.86799,3.28361,5.73054,0.15212,-0.10329,1.57558,-1.6452,-1.03954
"7",0,-0.92846,-2.06207,-3.00741,-5.29204,-2.96886,6.01894,-4.48386,-1.51097,-3.61412,-1.49468,-1.30432,-0.30163,-3.48519,-5.46781
"8",0,-3.58704,-2.7898,-4.79201,-0.07877,-10.36093,-1.85363,-4.58357,-1.40178,-0.44252,-2.43611,-6.75,-5.00368,-6.61137,-5.14688
"9",0,-3.84892,5.07703,6.33498,-2.31889,6.02824,3.821,2.81487,-2.64976,1.06184,2.27478,-2.55159,4.64681,-1.63626,5.27944
"10",0,-6.93631,4.1476,-2.07911,-5.16594,1.6783,0.24733,0.41926,-2.26695,3.94915,-0.1063,1.09074,2.33771,2.18249,-0.87576
"11",0,7.65116,2.57229,3.48866,-0.68811,-2.92071,2.04787,3.18369,-1.00049,-3.23463,-3.12287,-0.64033,-1.64386,-0.91677,2.6446
"12",0,3.51022,0.29161,0.82896,-4.46649,0.37532,4.95911,2.93742,-3.40809,-0.12045,-0.3844,-1.25687,2.84103,-5.57323,3.80613
"13",0,-3.90835,-1.96442,-1.05714,-0.2795,2.91564,-2.05826,0.37383,7.55228,3.9595,-2.40687,-0.25117,5.08879,-4.75015,1.72233
"14",0,0.68783,1.99807,-0.12156,-1.48778,-2.0657,0.47152,1.62877,6.33257,2.47926,2.5755,-0.14623,-4.00694,3.69875,-0.50487
"15",0,0.06136,2.16216,-4.55234,-0.77944,0.21978,-3.52957,3.10594,2.09016,2.94546,-0.59637,0.5935,2.03875,-1.54924,1.913
"16",0,3.05678,1.07135,-2.98612,2.62268,-3.15794,-2.28066,0.34206,-1.76228,0.98502,3.96873,-1.50477,5.93776,-2.40531,5.12147
"17",0,-4.04652,-4.86784,-4.78302,-3.83623,-7.19542,-2.16128,-6.2332,-0.25976,-4.36663,-7.11476,-3.43935,-8.346,-8.19351,-8.24513
"18",0,-2.84362,0.12403,-3.45834,-5.11852,-1.55806,-2.85463,-2.42358,-4.24692,-8.24707,-2.26887,-7.85106,-1.10792,-3.72782,-5.09936
"19",0,3.71054,5.94153,8.96722,0.56729,4.15205,0.94931,4.14304,-5.1876,4.44835,5.4996,2.24079,2.05116,6.59887,3.95219
"20",0,-1.5121,0.98635,1.8473,0.45622,2.58022,-2.64481,-3.85978,1.90887,2.95616,2.14335,-1.53608,4.45959,3.58515,-2.39727
"21",0,-3.12057,1.18766,2.00646,2.4866,-5.59634,-1.93801,1.02024,-1.74865,-0.35104,5.3721,-3.29203,2.34818,2.98835,-0.9167
"22",0,-6.38506,-10.74441,-7.54631,-6.10376,-1.19558,-9.42803,-8.99909,-7.04711,-10.33236,-6.2083,-5.1584,-5.35823,-3.55355,0.328399999999999
"23",0,-0.83638,-5.18471,-11.84788,-5.39258,-6.355,0.33228,-3.92614,-11.9128,-10.43625,-5.29919,-3.08297,-3.62224,-4.29733,-4.37123
"24",0,-2.87071,-0.14269,4.26593,-0.07703,-4.12164,2.3354,1.58248,-2.78243,2.69783,-3.64292,2.00485,-3.88087,6.7209,2.12378
"25",0,0.4595,-1.52912,-1.34582,0.40268,-4.97058,1.61614,5.9957,3.51106,-3.27832,-4.93911,5.59932,4.70476,6.52829,1.56246
"26",0,-0.90635,-0.30351,0.9242,-0.46479,2.94682,1.27959,2.3519,-4.0823,-2.97986,-6.74261,-6.22855,-0.72906,-4.6283,3.56025
"27",0,-2.13867,-3.13901,0.1778,-0.19932,-1.4368,-7.24321,-5.06876,-1.1324,-6.07259,-0.3461,-3.74663,-0.14514,1.67919,-1.20014
"28",0,-0.93832,-4.81249,6.42088,2.36933,8.85055,-0.74194,3.78083,2.76785,6.24404,-0.82114,1.69039,1.52319,3.33393,6.50325
"29",0,1.1125,0.0322399999999998,2.73533,-1.03093,-0.15032,-2.17926,0.47312,2.21546,2.97091,5.54206,1.46555,0.48005,1.62167,0.00614999999999988
"30",0,-5.94931,-2.5154,-6.04065,-4.71843,-4.38817,-0.89592,-5.77305,-1.62277,-0.22943,-4.82885,-3.52367,-0.28492,-4.59095,-5.88652
