"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,0.86977,-0.45379,4.64382,0.52332,4.69197,1.99957,-3.05372,-1.36567,-1.36214,-1.46026,0.69496,-2.40512,-0.87949,5.10617
"2",0,1.6776,2.41433,2.5512,2.98237,6.03266,2.50581,4.56043,2.60693,-0.97343,-1.68321,3.68295,4.18802,-0.71004,2.42614
"3",0,-1.94847,-2.50048,-3.30067,-0.68393,-5.23179,-1.93657,1.05183,-0.75528,3.89445,-5.35464,1.62705,0.69143,-0.85593,-4.13619
"4",0,-0.11168,2.92708,-3.79044,2.23052,-3.63337,4.3259,-4.15909,-2.71418,-0.78762,-0.93654,0.39196,1.42584,2.1134,-4.34536
"5",0,-2.76488,-1.23967,-2.78603,-5.93736,0.71989,1.28672,2.81564,-3.41468,-3.44858,-0.3745,-1.79137,-1.59155,7.29096,6.31403
"6",0,3.64432,3.82607,7.15119,2.88636,4.50591,1.28087,-2.35433,2.77512,1.45939,-1.47822,-0.0127400000000004,5.22453,2.60856,2.63564
"7",0,9.42864,3.69898,3.22099,2.78469,3.71437,6.42108,1.52436,-5.93014,6.44475,6.28046,1.19168,5.08373,2.7291,0.69069
"8",0,4.29394,9.67235,11.95585,1.71532,3.36427,4.19876,6.18174,7.29096,2.99213,10.29693,1.10075,5.63507,7.78302,9.03004
"9",0,-2.53451,-8.32192,-4.53822,-9.66337,-2.33232,-5.51611,-6.37982,-2.95035,-2.75632,-1.64254,-9.8313,-3.5894,-3.30773,-9.03091
"10",0,-0.57276,-3.68785,3.88997,-3.38513,1.22223,-0.82368,1.87002,-3.26039,-1.78727,-0.12139,0.67878,-3.20739,-6.11795,-4.53015
"11",0,-0.04863,1.13823,2.07658,-2.1556,0.45763,0.30675,1.08819,-4.45259,-4.34724,-7.78569,1.75643,0.15789,3.32758,1.21558
"12",0,5.94675,7.27443,-1.26266,2.83872,3.01752,3.13853,7.36327,3.98243,7.39614,5.98791,1.92872,5.36545,0.56318,7.04161
"13",0,-2.81254,-0.98758,2.86759,-0.30281,-2.98371,2.87744,1.05773,-1.47949,-3.9361,5.49272,0.64861,-0.87059,-0.25706,3.33732
"14",0,5.86156,0.76046,0.22693,-2.14556,-3.29068,-0.33394,-1.44902,0.47541,2.51394,-0.93722,-2.18221,0.26454,-1.82795,-0.37316
"15",0,10.8409,9.49503,3.16881,2.4296,10.04226,7.85879,7.01331,7.35014,9.58852,1.41896,9.8006,6.41442,12.29195,5.60209
"16",0,-1.33678,-6.33898,-2.66569,-5.07913,2.08973,0.55171,-7.85288,-1.65676,-12.07449,-6.9111,-12.97828,-8.75518,-6.84268,-0.497529999999999
"17",0,1.48497,3.55139,-0.61429,0.18186,4.03538,1.55802,1.36067,-2.91752,2.15627,-1.9434,2.63264,3.33156,-1.55545,3.01099
"18",0,-10.4809,0.0624699999999998,-5.5873,-3.43194,-2.10681,-3.70603,-2.60956,0.92995,-6.35816,3.65404,1.01721,-1.53718,-7.00318,-4.39161
"19",0,3.37317,7.17505,-1.40998,6.69315,3.53415,2.87705,2.82962,3.42523,-0.84109,3.23162,3.58903,3.6638,3.84557,3.83068
"20",0,-7.0103,-4.54596,-8.04192,-1.89881,-4.61062,-0.94581,-0.97965,-4.05528,-6.84175,1.40042,-3.26256,-9.03656,-6.06219,-6.14962
"21",0,-7.71949,-15.05061,-13.6756,-4.24948,-6.30317,-7.08634,-7.06653,-7.60058,-13.60948,-5.73649,-3.6372,-10.57061,-8.3138,-10.37144
"22",0,-2.22492,-3.66555,-1.82923,1.72081,-4.06138,1.28996,-5.98986,-5.34745,-5.3863,2.24184,-8.54162,-5.68436,-8.11649,0.94514
"23",0,-2.44233,0.99183,-4.37057,4.31554,-0.30365,-8.01609,2.28384,-3.22797,-2.97071,-2.56246,-7.26686,-2.19293,-3.80807,-1.42324
"24",0,1.68859,-1.37702,-1.70093,-6.25739,1.2875,1.22857,-1.66521,-2.32975,-0.63157,0.98175,1.87186,-0.64041,-5.39167,-1.55842
"25",0,3.03271,-4.66212,-7.42156,-9.07263,-8.40974,0.50056,-4.60224,-0.91821,-7.36359,-4.03832,-3.82478,-5.94928,-3.54136,-10.47286
"26",0,-0.2637,-5.04126,0.34885,0.83502,2.04814,-2.28661,0.73211,-1.73701,0.54873,-2.45429,-1.95024,5.01351,-0.84858,3.41434
"27",0,-2.44608,-0.23664,-5.24192,-0.93845,-5.22243,-1.33996,-2.9028,-5.61468,-2.98251,-2.73314,-4.74873,-7.27353,0.86671,-6.51956
"28",0,-1.16313,2.40712,-1.00108,-4.2002,-3.81186,5.11425,-5.02387,4.45161,-5.21428,-3.68703,1.87392,2.14059,5.34301,-0.18569
"29",0,2.05131,4.022,0.97454,0.36785,4.06419,1.06774,1.33604,-3.23825,-1.43434,0.0634,3.99201,2.33496,-0.87054,-1.63531
"30",0,3.28283,5.7998,2.13177,3.07314,-1.21786,3.6991,-0.930090000000001,3.96959,2.33754,-0.62607,3.00596,8.68564,5.14726,3.11609
