"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-0.11357,0.34957,-0.03809,-1.20931,1.56337,-3.69068,-10.36405,5.31185,-0.89504,-3.84043,0.1925,1.37749,2.18774,-1.30368
"2",0,1.48608,9.99088,6.99938,6.05779,5.34201,7.83583,3.99693,6.66288,6.14546,7.68809,4.93057,7.70073,1.03545,3.6516
"3",0,-0.43636,-0.41501,-1.20512,6.40977,-7.84797,-4.02246,-4.76825,-5.02631,1.22458,4.68347,1.03021,4.19658,3.31964,2.04657
"4",0,0.88777,0.52688,1.25001,-1.87843,1.48621,-0.90509,0.48812,0.74311,1.01107,1.25812,0.67611,3.95335,2.01508,4.76032
"5",0,-2.93544,-0.85323,1.81223,3.75595,0.60149,-1.86777,-0.31558,-4.69461,0.65792,-6.73325,4.89055,-3.57369,-4.64065,1.2578
"6",0,3.77869,7.71345,1.63618,8.40008,5.65877,6.33034,0.99822,6.52437,5.5505,5.48688,4.37075,2.91078,5.52047,6.37922
"7",0,-14.42849,-1.78116,-9.66798,-6.44592,-2.6883,-5.6123,-6.81579,-8.93502,-3.9765,-6.35872,-9.3713,-3.75827,-6.89189,-4.05571
"8",0,2.74902,-2.55368,-3.15893,2.54807,3.70924,1.4296,-6.6778,-0.07264,-3.30957,-2.13282,-1.25454,2.05391,1.69369,-1.97776
"9",0,-5.60861,-12.53546,-11.63081,-4.96308,-7.45615,-5.76221,-9.14449,-15.1542,-8.82665,-9.06008,-6.76694,-10.21031,-14.35691,-9.50026
"10",0,-6.71528,-0.50296,-1.06873,0.82968,-3.33333,-6.90587,2.05459,6.052,-2.60545,-4.4051,-2.18557,-0.5276,-2.88331,-2.99269
"11",0,5.60558,5.18316,3.19338,7.44791,3.95202,5.82723,4.58027,11.08395,10.94682,7.27438,4.7426,5.27524,1.15407,7.19411
"12",0,-2.46345,-1.56336,0.0416700000000003,-2.53402,-5.08482,-1.96598,-2.44704,0.75918,-1.65813,-3.51437,-0.87605,1.30836,-1.08754,-5.12792
"13",0,0.8282,-1.34245,3.01219,-4.15045,-2.90042,-3.02556,-1.49971,3.33433,6.312,0.70183,4.99091,2.1338,3.18884,5.84081
"14",0,3.3651,-6.76744,-1.01267,-0.58195,2.16958,-1.49953,-4.36045,4.49879,-3.71917,-3.84213,0.96884,0.83138,-0.37142,-0.31802
"15",0,0.47957,7.71489,-1.62132,-0.64381,2.07691,3.15312,-2.56601,1.99182,0.50646,3.47785,-4.08274,0.28712,0.65232,4.50824
"16",0,-6.22978,-1.09054,-5.75267,-7.05235,-4.64396,-5.69221,-3.17113,-1.56564,-5.39359,-4.56472,-2.69763,-6.16222,-9.03342,-6.23613
"17",0,-3.87334,-4.44942,-8.22728,0.37742,-1.93602,-2.31675,0.70985,1.47704,-5.17839,0.03213,-0.72924,-2.70996,-2.36452,-7.88653
"18",0,-7.50324,-3.00239,0.95208,-10.44432,-5.78128,-3.9544,1.69798,-0.0178400000000001,-0.43498,-2.29029,-0.20644,-2.65491,3.05685,-3.28009
"19",0,-9.44276,-6.02101,-8.51557,-3.96211,-6.51375,-4.13033,-3.98282,-4.82643,-3.99455,-7.22056,-0.80727,-4.6174,-0.29129,-5.38007
"20",0,-7.9371,-5.60104,-3.92847,0.92073,-4.3853,4.01984,-7.07943,-9.77731,-4.00997,-3.93837,-0.22061,0.27682,-3.66521,-3.53677
"21",0,2.24846,-2.42755,0.92063,4.45793,-0.22502,-1.76671,5.41084,0.12557,6.60559,-5.25631,-0.34092,-0.04448,5.52161,0.74732
"22",0,-1.66271,-0.9418,-0.81908,-2.05822,2.57927,-0.72033,-4.12104,-1.86105,-4.81179,-2.12186,-1.03421,1.50071,-0.91295,4.14261
"23",0,8.79051,6.69401,2.37819,12.31666,2.50298,3.47496,3.98684,9.33763,-0.78478,5.85894,8.86759,6.12369,3.99094,2.09211
"24",0,-4.56234,-0.32271,-2.68396,-2.30886,-5.46364,-4.54394,-1.52202,-1.64992,1.27186,-0.3439,-2.48808,3.24525,-1.68645,1.29554
"25",0,-3.18363,-4.66946,-1.28138,-8.14162,-1.64513,-0.62922,-5.86082,-2.81626,-3.40391,-2.6736,-6.02743,0.56954,-1.23666,-2.25666
"26",0,-2.35694,-0.773700000000001,-6.91875,-4.80435,-7.66415,-9.19395,-1.85145,-5.8332,-12.18024,-4.8017,-8.80565,-3.64654,-0.537570000000001,-5.34722
"27",0,5.2648,0.78111,-2.2167,3.83014,2.2867,-1.94987,-2.62619,0.23492,1.76032,0.98231,-1.84062,-2.38092,3.00403,-0.26753
"28",0,5.13102,0.66203,3.38028,3.6711,6.05638,3.63252,-0.59507,1.74268,-3.34867,-0.15829,6.99126,3.28722,3.81297,-0.43624
"29",0,-3.46142,-2.86717,0.000299999999999967,-3.89156,3.80255,-5.79916,2.017,-4.18546,-0.34115,0.64036,-4.27173,-6.12083,-0.4857,-5.35647
"30",0,-8.49315,-8.52437,-9.6948,-6.79272,-10.1235,-2.06217,-2.93999,-11.36555,-11.53545,-16.118,-9.24316,-1.93797,-6.92978,-5.60024
