"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,4.83,1.30234,-4.57188,-0.6222,1.06069,1.79318,7.05502,2.46119,5.60813,5.15372,0.18892,-1.43528,0.95615,-1.1956
"2",0,1.09302,2.04785,2.11911,-0.93017,-1.5848,4.98016,0.68457,0.87328,-2.57455,1.77831,-2.23841,-1.05418,1.32429,-6.63838
"3",0,-1.5446,3.88863,-3.37359,-0.44458,4.15514,6.38421,3.4074,3.07828,3.83784,-2.79218,0.57969,7.4752,3.25953,-1.07806
"4",0,1.62854,6.02642,0.87372,2.71466,1.29039,-0.22518,3.96988,-2.11474,-4.43569,3.73748,1.5966,4.52557,-4.78164,2.13871
"5",0,3.73476,7.14415,5.58271,6.48314,5.39028,6.50852,11.40251,-0.764819999999999,4.28728,6.97967,9.43233,7.17958,7.2923,3.05624
"6",0,-5.83684,-0.41586,-5.77887,-1.41133,-6.90144,-2.53334,-6.55176,-4.09456,-4.26903,0.73423,-4.7599,-0.94664,0.64493,-8.24746
"7",0,-1.59208,4.02054,-3.77109,0.05181,-1.07531,1.05629,-1.6288,3.67932,0.2417,-6.29676,-0.41164,-3.28302,2.19865,1.18548
"8",0,-3.02673,4.78655,0.90919,-3.79363,3.78689,1.47926,-1.97135,2.9869,-0.51981,1.01411,7.16964,6.73941,1.82408,-0.30636
"9",0,-1.81958,1.43516,0.25618,-1.60479,1.43384,-0.97015,-3.86082,-3.70017,-0.64491,5.44225,1.43114,-4.18778,-3.57129,-6.28201
"10",0,-2.82916,-8.1501,-4.20634,-1.07705,-0.22192,-8.004,-7.35996,-7.22526,1.05666,-5.13452,-6.83089,-4.63794,-5.52984,-9.20851
"11",0,-5.36391,-9.3222,-4.76125,-2.07054,-12.31869,-2.71888,-5.05796,-10.53262,-6.83534,-4.37689,-1.0582,-7.00558,-4.31494,-1.41931
"12",0,0.79087,-3.05076,6.08764,1.47552,5.6945,1.67498,-1.7286,-1.40175,2.87309,2.59088,-0.09276,-4.8738,7.61108,2.84177
"13",0,-1.1862,-4.53954,-6.01403,-6.38298,-4.84821,-6.76082,-6.03961,-6.52377,-5.14912,-4.74325,-5.8813,-6.37245,-10.79147,-8.71834
"14",0,-0.31562,0.35728,-0.25887,1.73497,1.38319,-2.03206,-0.33064,1.3169,1.52324,-1.10226,3.01165,-2.71437,1.2743,0.59872
"15",0,-4.62251,0.93837,-1.71418,-0.1499,-4.43017,-4.80344,-2.74568,-4.93147,-4.28415,0.98212,-1.84956,-4.38015,-3.65128,-2.17661
"16",0,-7.23892,-7.99883,-10.24983,-7.99223,-5.90096,-7.2589,-10.02077,-8.51982,-16.51813,-8.45853,-7.04917,-9.18455,-7.82387,-6.79754
"17",0,-7.22627,-3.58112,-6.17845,-2.74775,1.44075,-6.57884,-1.12361,-1.57522,-3.39966,-6.2061,-8.38745,-7.34237,-7.47657,-2.70235
"18",0,-1.88027,1.34385,-0.14892,1.96788,-1.65906,1.64204,0.53297,1.71701,4.43939,2.00287,-1.98769,-0.48513,-5.48996,1.59568
"19",0,1.16378,-1.62869,1.75584,-3.63848,1.07132,-2.11409,-1.11919,4.68695,2.3352,0.67578,-1.30294,-3.84189,-2.58894,1.65029
"20",0,-0.8116,5.76875,2.89904,1.98136,3.82448,8.15118,4.38399,3.51509,-1.61982,-2.21817,-0.42914,0.33822,-0.83992,2.186
"21",0,-8.36842,1.10505,-1.28911,-4.20129,-2.69532,-5.11324,0.1011,1.98282,-8.40751,-1.6406,-8.63194,-2.19801,-5.50934,0.99462
"22",0,3.95319,-2.16865,0.32442,-0.53104,2.1563,11.65062,2.14236,3.00781,-2.92519,-5.65941,7.2146,0.16328,2.0185,-0.0821899999999998
"23",0,-0.54769,2.61706,-0.76886,-1.32026,0.50253,-0.81129,-0.70215,-1.54867,-2.33827,-7.38552,-3.71347,-2.22191,-1.79942,-0.39922
"24",0,-3.25267,-2.0438,-1.22565,8.03429,1.50411,-0.91157,-2.3231,1.48913,1.42151,1.42812,-1.60435,-1.74202,3.17137,-0.35155
"25",0,0.69196,-0.0546700000000002,2.01667,2.09921,1.88032,0.18564,5.01801,4.5887,3.00399,4.87378,5.62373,-0.26282,6.4521,-3.29274
"26",0,-0.1047,-1.95938,-2.4425,-4.97728,5.45007,0.05091,2.25006,2.89545,-1.23199,4.4531,5.16952,-2.14976,2.80557,2.28095
"27",0,4.52556,4.11971,5.06903,5.58368,3.37466,9.4395,5.38629,10.47631,4.19203,6.71765,7.25386,1.16034,3.57592,4.49862
"28",0,1.55044,3.07509,3.01044,2.29122,3.11946,3.40089,0.0522400000000003,-3.63617,4.08226,5.99385,6.94217,-1.32683,-2.96655,4.89374
"29",0,0.14861,-2.06786,2.63745,-4.61874,-3.68966,-2.15966,0.92923,3.23566,1.57936,-9.13306,0.30083,-2.50869,3.06806,-3.38189
"30",0,0.07406,6.67781,-3.25505,-1.72995,-2.24041,1.89305,-0.36884,0.10587,-1.30822,0.28068,1.40074,2.20582,-3.75761,-1.92167
