"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-4.03436,3.64148,-3.56218,-2.98431,1.51767,2.4373,-3.9447,-0.6229,-12.20366,-3.26016,-0.0703499999999999,-0.58291,-4.39206,-1.9407,-0.8563,4.14077,-1.37385,-0.53453,2.46814
"2",0,7.5178,-1.8841,4.97625,-3.43475,-3.18278,-3.40521,1.23879,-0.20206,1.121,5.203,0.55465,-3.07745,0.475,8.97355,0.35446,-1.063,7.27371,-1.45182,-0.11027
"3",0,-6.2025,3.71574,1.81181,2.28134,-2.63491,-0.41373,0.82513,-1.36647,4.4045,0.78324,-2.74037,2.34559,2.04065,-1.49301,-3.38878,0.75786,-2.65706,-1.62842,-3.38076
"4",0,-1.05658,-1.76655,-2.49569,-1.72303,-0.83343,-2.15189,-7.87401,2.06771,1.92696,-5.95718,-0.62855,-1.99216,-4.85041,-5.16566,-1.05667,0.93705,0.42829,-5.90423,-2.61
"5",0,-4.2592,-1.20225,2.20909,-1.37426,-3.42728,-0.61053,-5.25217,-4.17959,-0.21565,-8.54976,1.37983,-1.72253,-6.96833,-2.53323,-4.12308,1.01471,0.63629,3.17111,1.21883
"6",0,3.8814,4.55548,1.41899,2.43049,1.38201,3.38414,3.67406,2.36449,3.55658,0.0481500000000006,5.10346,5.16959,4.70279,4.11164,4.95476,1.48116,6.41182,4.20594,5.34681
"7",0,-1.08894,0.82601,-0.79662,2.07974,-2.70362,-1.23524,-0.45598,-1.44814,-5.28336,-2.88707,-1.17808,-1.39211,-3.1485,-0.49597,2.53069,1.32451,0.56405,1.81343,4.83277
"8",0,2.07072,-2.89178,-2.6616,-1.27667,7.1517,3.19368,2.43503,2.26515,4.35657,-1.15406,1.42729,-0.71283,-6.04872,-2.63652,3.15887,0.48017,-1.56321,5.07414,2.78536
"9",0,-8.42474,-8.56779,-0.810890000000001,-8.13487,-1.89216,-10.15663,-9.93912,-9.41404,-10.72519,-8.99077,-8.96775,-3.29054,-12.18279,-5.20824,-4.94753,-7.98011,-5.82897,-7.53148,-9.67541
"10",0,-0.43254,-0.0260699999999998,3.61801,-1.07201,5.89513,7.66509,1.45579,0.89772,4.82688,-3.15705,5.53297,5.50673,6.2865,3.44349,4.64207,3.13882,4.20004,6.32952,0.71323
"11",0,1.9599,3.25677,-1.5152,0.44381,2.15476,7.50524,-3.99402,5.60592,-3.01132,-0.02448,1.74123,1.52119,-0.55549,-2.12761,-4.53162,6.6848,0.43282,2.36121,-3.94301
"12",0,-5.87362,0.03526,-2.20538,-3.74263,-2.78368,-3.09411,1.03493,3.33184,0.83413,-3.52559,1.49481,0.63904,-1.58054,5.75412,-3.16219,-6.88824,-2.65755,2.77752,1.09198
"13",0,0.62354,-0.66287,-1.81057,-1.96949,-3.25485,0.64795,-1.48707,-4.7902,-2.59711,2.00621,1.96389,-0.45398,1.53411,0.50071,-6.08317,3.33441,2.33024,3.79007,-3.09232
"14",0,0.4182,-0.83144,-0.27997,-0.79593,-0.16344,-2.54154,-1.14428,-7.70912,3.31298,2.02382,0.66488,-1.92218,0.86282,-1.72633,-2.98423,-4.30335,-5.24636,-0.2599,-0.27778
"15",0,-0.63184,-0.37322,-5.46597,-1.04463,0.74614,0.72846,2.82633,2.03162,1.44659,3.24389,-1.12789,8.19896,5.05883,1.85312,1.81732,1.67896,-5.21354,4.23152,3.54464
"16",0,-1.03703,3.06673,-2.89353,-1.13024,-2.32878,3.70591,-3.20705,-4.90841,0.88076,-1.19482,-1.14196,0.71382,-6.79075,-0.28369,-2.07071,1.31303,3.97085,-5.16306,2.81177
"17",0,-0.73067,-3.67258,-1.59384,-0.14514,1.14439,3.9006,-1.82892,1.78121,-0.13438,-4.35052,3.64994,-3.96105,1.08506,-0.20936,3.53343,4.66477,-2.04178,1.01759,-2.59863
"18",0,-1.70655,0.49729,-2.112,-3.28213,-1.22036,-5.28689,-5.39485,-5.00645,-1.47924,-1.81727,-6.83034,-2.29682,-3.09703,0.82335,-4.65435,-4.66381,-4.11375,-2.77774,-4.3413
"19",0,3.02037,-4.73892,5.22871,1.69677,-3.38161,-1.50963,3.7299,-9.874,-0.99869,8.41809,5.01973,2.07,0.35995,4.90219,-2.70944,-1.34107,1.17594,0.97805,0.04951
"20",0,-4.35328,-6.66439,-11.67709,-14.99534,-8.75579,-9.82216,-14.43267,-15.37517,-12.09984,-6.51306,-11.97423,-10.89162,-7.85624,-10.74763,-10.75478,-10.03348,-15.32758,-8.84538,-5.29878
"21",0,0.38027,-9.89952,-3.28246,0.8449,-8.54166,-0.80557,-6.22843,-7.38788,-2.03971,-2.75427,-5.94367,-5.87365,-1.97744,2.34906,-3.46563,0.6834,-3.96538,-2.8816,-3.8479
"22",0,-5.79526,-6.99355,-2.49887,-1.78698,-5.79878,-1.19627,-2.71767,-7.16373,-6.73231,2.79963,-4.95203,-0.85306,-6.65606,-10.38735,-11.36427,-6.69741,-1.13382,0.00105999999999984,-3.90724
"23",0,-9.84256,-4.23207,-2.41354,-3.93536,-2.73674,-14.54401,2.25893,0.89538,-2.54914,-5.64603,-0.42632,3.91988,-8.13339,1.90957,-5.19468,-3.80677,-8.41342,-0.0485599999999997,-1.3308
"24",0,-0.29501,-0.3659,-0.67578,5.07141,-2.52633,6.09881,5.08149,1.10067,1.8083,-1.67786,-0.36985,3.01554,-1.66327,8.85106,4.00808,0.53323,3.40705,2.85374,0.64479
"25",0,0.34761,3.75715,3.37719,4.41047,5.13971,0.13711,6.04127,1.17878,4.84485,3.74741,-0.63547,0.80228,2.97564,2.7399,-1.44349,6.72421,3.48637,5.29455,1.50689
"26",0,1.72725,-5.44658,2.3715,0.75782,6.21214,-0.66442,2.82742,3.87471,8.33759,6.03303,10.40479,1.92938,2.62705,-0.98134,4.61165,2.82747,2.23073,5.82131,5.58372
"27",0,7.00253,4.72232,7.66035,3.39127,-0.36418,6.15273,6.30949,2.02711,3.62278,13.0299,0.48754,3.38014,-4.6311,5.75106,2.3306,2.32986,8.08679,1.73158,-1.80346
"28",0,-2.74164,-5.96218,1.12325,-3.96322,-4.98892,-4.38489,-7.93218,-1.32498,-1.74617,-0.95163,-1.88798,-2.78682,-1.94081,-2.29041,-0.15959,-2.04805,2.33443,-8.60822,0.68774
"29",0,-0.95477,2.31563,5.92343,3.49968,8.19155,-2.19833,-4.33821,3.79226,0.91404,-8.40668,-1.95299,-1.82075,-2.48048,2.36615,-7.7759,-4.84422,-3.93463,-1.55549,1.56754
"30",0,-2.44784,3.35895,3.61326,-3.89333,-0.55397,-3.12495,3.2099,2.58036,7.03765,0.30642,-0.11313,4.09073,-3.98579,0.15609,-1.11988,4.00777,1.18259,-0.65291,-4.20847
