2,14,12
2,4,2
2,5,3
2,8,6
3,13,11
14,18,28
11,12,19
8,17,31
13,18,27
2,3,1
2,7,5
3,9,8
9,18,22
3,5,3
2,4,2
2,14,12
5,13,30
2,14,12
3,19,18
2,15,13
6,15,17
3,16,14
4,8,30
2,9,7
4,11,57
2,8,6
5,8,9
2,11,9
9,12,25
3,16,15
2,6,4
5,7,8
NA,NA,NA
14,19,34
2,9,7
2,17,15
3,4,3
4,15,15
2,4,2
2,11,26
3,12,10
6,12,14
2,5,3
12,13,21
13,14,29
9,11,16
2,6,4
17,18,42
NA,NA,NA
3,15,13
5,6,7
4,15,30
9,11,16
5,11,11
3,7,6
2,4,2
NA,NA,NA
6,18,40
9,11,25
3,11,26
2,5,3
2,15,13
9,14,19
4,16,15
4,14,13
3,7,22
4,14,13
3,18,16
NA,NA,NA
12,20,45
8,16,20
4,7,6
3,7,6
14,17,26
2,14,12
7,9,23
8,12,15
2,3,1
7,13,15
15,19,32
3,19,34
2,11,9
7,14,17
4,12,12
3,5,4
2,7,5
6,9,10
7,16,24
2,13,11
4,5,5
3,5,3
4,10,10
6,7,9
3,4,3
3,8,6
NA,NA,NA
4,13,12
6,16,89
4,12,57
NA,NA,NA
