2,6,4
2,3,1
3,6,11
NA,NA,NA
4,6,17
3,5,10
4,8,19
3,7,12
2,8,6
NA,NA,NA
3,4,9
NA,NA,NA
3,8,13
2,7,5
2,7,5
NA,NA,NA
NA,NA,NA
NA,NA,NA
5,9,25
3,5,10
7,9,32
4,10,21
3,6,11
3,4,9
NA,NA,NA
3,4,9
4,10,21
2,5,3
NA,NA,NA
NA,NA,NA
3,5,10
5,7,23
NA,NA,NA
NA,NA,NA
3,10,15
NA,NA,NA
2,6,4
4,10,21
8,10,35
2,4,2
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,4,9
NA,NA,NA
NA,NA,NA
2,10,8
4,8,19
2,5,3
4,7,18
5,6,22
5,8,24
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,9,14
NA,NA,NA
2,4,2
NA,NA,NA
3,8,13
NA,NA,NA
3,8,13
NA,NA,NA
2,8,6
NA,NA,NA
NA,NA,NA
NA,NA,NA
4,5,16
3,8,13
NA,NA,NA
8,9,34
2,3,1
NA,NA,NA
NA,NA,NA
5,6,22
6,7,27
7,9,32
2,3,1
8,10,35
NA,NA,NA
NA,NA,NA
7,8,31
2,6,4
5,9,25
2,3,1
2,5,3
NA,NA,NA
8,9,34
3,8,13
4,6,17
3,4,9
4,9,20
7,8,31
NA,NA,NA
