"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-2.16977,-6.39155,-2.94332,1.92848,-4.88556,-6.94352,1.41928,-3.41764,1.75463
"2",0,-2.50266,2.88638,2.92716,-4.59966,-2.74313,-0.82437,-3.00944,-3.65451,2.01182
"3",0,2.80729,2.8747,-2.9184,4.03243,0.37255,-3.65527,-8.58832,0.42623,0.02168
"4",0,-1.32788,-2.0011,-8.49642,-5.65195,0.49487,-4.4856,6.04775,-7.67201,-1.70584
"5",0,3.28512,0.47408,0.84314,2.76703,-1.29517,-3.15595,-2.74556,1.74284,2.40194
"6",0,3.01412,1.87227,-3.15454,4.1286,1.25677,-0.72526,-2.5421,1.32426,-1.16118
"7",0,3.90841,-4.27428,-0.03891,-4.39316,-4.33158,1.30703,-4.97711,-4.43173,-5.10593
"8",0,-5.32986,-3.60573,-4.79371,-5.17473,-2.01199,-3.54045,-5.03511,-9.21247,-1.7426
"9",0,2.86785,-2.15832,7.2711,0.26146,4.05017,4.3019,7.50084,3.2609,-1.04161
"10",0,1.48043,0.77304,-4.50443,1.62595,-3.34462,-1.36981,-4.86664,3.2409,-2.58936
"11",0,-1.88986,-3.64211,5.3682,0.67556,3.16606,6.63557,-4.06043,-2.56126,3.65734
"12",0,4.98821,9.26829,6.28581,6.10474,6.9206,6.34216,9.09517,10.53029,8.03408
"13",0,-0.40208,4.0017,-3.75568,2.36817,0.10572,-2.92849,4.87466,-1.41813,-0.85875
"14",0,0.14925,6.80723,2.52941,-1.77523,1.30486,-5.47055,-3.62377,1.63287,4.00948
"15",0,-0.4746,0.37845,5.98285,6.05848,2.43193,4.04922,0.0794000000000001,3.98549,4.88008
"16",0,-2.44422,-0.95466,-4.24412,-4.30568,-4.86778,0.10119,-0.0721499999999999,-3.96449,-6.80137
"17",0,1.87736,5.5144,0.08994,-2.48528,-1.69959,1.77476,-3.80934,-0.41881,0.22988
"18",0,-2.42115,-3.64258,-3.86138,-8.28648,0.18588,-2.11537,-3.66108,-5.64193,-6.65976
"19",0,-0.54833,3.78933,3.72767,6.46237,3.11333,3.01378,0.38734,2.68906,5.06814
"20",0,-6.46841,-2.62271,-4.17278,-4.00902,-3.45932,-1.77722,-3.33192,-3.11415,-10.87244
"21",0,0.25067,7.03382,4.19403,2.02282,-1.28627,1.9949,4.08948,3.54372,-1.19249
"22",0,5.03578,1.72369,6.49372,7.10592,11.82574,5.98032,7.37854,4.59492,4.21597
"23",0,1.08514,1.79531,4.17695,-0.9273,3.31447,0.95093,-6.65168,1.33813,-1.10133
"24",0,2.70456,2.4993,2.08388,1.12934,0.89059,-0.31053,-2.13108,-0.03268,1.109
"25",0,3.58413,4.35689,9.98484,2.43313,1.31916,5.7484,5.05422,4.64161,1.07986
"26",0,2.1696,-5.89063,-4.75815,-3.96215,3.46197,-2.18364,3.31777,2.35689,2.70485
"27",0,0.78214,4.93654,-2.39286,5.35537,3.93602,0.17058,4.15777,5.05614,1.38902
"28",0,4.17725,1.64361,3.03316,0.89346,0.0924,1.82863,-1.0118,-0.71452,-3.22334
"29",0,4.75919,8.52155,2.42628,-0.54876,1.81004,8.74135,7.61461,0.3625,-0.95417
"30",0,-7.18505,-2.22651,-11.34809,-7.97926,-11.16547,-6.88678,-6.72593,-8.25343,1.54691
"31",0,-0.0580099999999999,0.70831,-1.7221,0.58513,-2.1976,-1.60618,-2.29872,-2.79107,0.2124
"32",0,-0.85776,1.19998,0.8679,-6.02085,5.13125,-0.8548,-0.41671,-1.22863,0.66504
"33",0,9.11727,5.43722,7.84773,8.8387,9.67518,7.14139,-1.47423,0.0362399999999994,6.80146
"34",0,0.47572,-6.59547,-4.28966,-1.77911,-7.23834,-4.76773,-2.61408,-5.69315,-3.89718
"35",0,10.94431,8.26425,0.99043,4.99328,7.58619,4.98106,0.12278,3.1542,4.06603
"36",0,1.12867,2.94968,-0.91301,-2.63851,3.94169,3.80645,-1.17759,2.51577,-0.85012
"37",0,1.07057,-1.35425,1.53522,-5.73638,-6.7834,-0.79477,-3.23062,0.52064,-5.01492
"38",0,0.84889,-3.5793,-3.09889,1.50117,-1.96001,-1.81869,6.17138,-4.42506,0.76821
"39",0,1.22246,0.08,5.18294,-1.79127,-2.47058,-2.5865,-1.90102,3.42415,-5.12209
"40",0,3.49574,-0.33837,-0.26003,1.34039,-0.80251,0.65286,-1.62763,-0.91024,4.23746
"41",0,3.4593,-4.39143,2.51039,-1.31399,-5.29251,-1.67767,5.43979,-2.24544,4.27862
"42",0,1.3837,5.25131,4.99614,7.68947,-0.0215899999999998,6.87311,1.68142,3.58079,0.23585
"43",0,-4.06884,-5.89984,-2.39798,-5.12389,2.33929,-5.61637,-9.05669,-6.68289,-2.14478
"44",0,-2.63212,-0.79085,2.67585,-5.88702,-3.36099,2.30119,2.7598,0.15762,1.23772
"45",0,-4.47064,0.47194,4.8389,3.71129,0.81297,7.39101,-4.95578,0.64842,-2.25033
"46",0,0.84283,-5.57001,-5.31228,-8.01674,-3.35655,-3.13453,-3.68036,-3.49269,-1.20242
"47",0,4.34129,3.3891,2.94696,3.12416,-0.0196400000000003,4.11278,3.73937,1.33508,3.90868
"48",0,7.62963,0.2717,-0.37545,6.73357,-1.66097,-3.48567,-0.87282,6.87149,7.27307
"49",0,-0.88154,0.79485,-0.31897,0.65486,1.30306,-5.05593,2.30745,0.82173,1.82195
"50",0,4.47276,-2.81016,0.6161,6.57576,1.86504,5.45403,-5.37583,-3.74403,6.54493
"51",0,-1.10535,-2.7812,1.15452,-1.69633,2.34493,-0.3365,2.05735,-4.15595,3.35607
"52",0,7.79242,12.22261,13.17871,12.84702,12.60433,6.21844,6.11543,7.22066,7.02993
"53",0,-5.54325,-3.16898,-5.79486,-6.96724,-4.90008,-4.85323,-3.86569,-10.54156,0.60076
"54",0,-8.24301,-2.42913,-3.70374,-3.92304,-7.624,1.15987,-7.6859,-5.33714,6.25911
"55",0,-0.3519,-2.60633,-4.60003,1.52978,-4.15477,-8.03997,2.0707,-5.22637,-0.6198
"56",0,1.48472,3.18999,-4.91522,3.14562,3.71273,-1.90944,3.72189,-1.5528,-1.68861
"57",0,7.14691,2.91625,-1.49611,3.44783,6.06797,4.88094,2.80765,0.18006,9.99035
"58",0,5.66348,-2.44856,2.4221,-0.95801,0.01051,1.90457,-0.05449,-1.03805,1.66348
"59",0,-7.32792,0.41114,-3.78564,-3.16736,-8.20873,-3.37546,0.37338,3.34247,7.6266
"60",0,4.05395,-0.72642,1.68394,4.82778,3.88037,6.56718,3.5955,10.13772,6.54834
"61",0,-2.8761,-7.97724,-8.23517,1.93597,1.13149,-4.58364,-3.93493,-3.09566,-1.92395
"62",0,4.671,3.51208,2.32184,-1.9921,5.59512,8.28179,0.8766,6.75498,7.48317
"63",0,1.25325,-3.8593,1.18361,-3.97171,2.07351,-4.66115,5.6571,0.10805,-4.48814
"64",0,-1.48736,0.15523,-0.7887,-2.11754,2.28009,0.53208,-0.44371,-6.91954,3.19571
"65",0,-2.10687,-2.91884,-9.21658,-6.74186,-7.73515,-2.67609,-7.72009,3.23915,-3.64923
"66",0,3.32879,0.13426,-0.18743,-4.44336,3.50859,-1.31721,-3.95503,-0.91172,-2.19518
"67",0,3.10403,2.90247,-1.39328,6.84984,3.24336,6.1521,1.55866,1.36732,4.73892
"68",0,4.42886,4.19203,10.48249,2.93739,2.31403,3.52018,2.417,4.55258,4.82935
"69",0,3.97163,0.81137,-0.86056,3.82399,6.56165,6.57622,-0.27344,-3.57249,5.80791
"70",0,-7.34416,-2.35352,-2.60133,-8.47726,-2.00171,2.18537,-6.94227,-0.4201,-1.67963
"71",0,6.56883,-5.13205,1.34106,1.37987,-0.98356,-4.39181,-0.27626,-8.39799,-1.44969
"72",0,-7.31282,-2.40641,0.96597,-3.32038,-3.97847,-2.73038,-2.03992,0.30407,-2.18145
"73",0,-1.87815,-1.74286,-1.01025,0.67525,-1.8064,-0.43263,0.5722,1.4551,-4.08546
"74",0,6.58119,-3.90995,2.10915,-0.68345,5.32582,0.5842,-3.81498,3.06956,-0.79439
"75",0,1.34173,2.35921,-3.49827,4.36738,-0.41631,1.94603,-0.06702,-0.48094,2.09874
"76",0,-2.99692,-1.6749,5.4285,-1.90774,-2.4206,0.0252,1.67163,4.07627,1.23652
