"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-2.55253,-2.40135,-8.28814,-6.86156,-5.85436,-10.55786,-11.84308,0.12787,-5.80768
"2",0,2.93609,1.80068,-0.43645,5.05311,-1.96345,-0.24928,2.52748,-1.44723,0.54878
"3",0,-3.33513,5.04315,-1.14519,-0.24679,1.01244,-1.40346,5.48832,0.82484,5.63275
"4",0,-1.49416,-2.1455,1.79923,-4.05862,2.99544,-4.50213,-4.46927,-1.07284,6.33746
"5",0,-0.43473,5.7078,7.66449,4.10949,3.28748,5.1929,0.99799,6.58863,8.40818
"6",0,-2.95354,2.67274,-6.01041,-3.59141,-3.42136,1.83232,-2.8563,-1.52906,-1.80671
"7",0,2.78214,2.53373,-0.69611,-0.35708,1.14177,1.29977,2.54819,4.69182,3.46615
"8",0,-5.18582,-3.73135,-9.20852,-1.35089,-0.242010000000001,-6.00362,-0.92972,-4.57025,-2.05554
"9",0,1.85319,2.38729,-2.6594,0.88491,1.26398,-1.17251,-7.96254,1.35123,-2.67811
"10",0,-7.52775,-0.87685,-5.34437,0.77188,-3.61484,-6.9214,-0.48598,-8.24124,-1.13966
"11",0,-0.4776,-5.10261,-1.04426,4.28188,1.11963,6.13086,2.9157,-0.5309,4.96371
"12",0,1.67523,-2.64923,-0.36375,1.09938,1.00861,-1.55739,-2.9771,-0.12637,-0.68392
"13",0,-0.81728,-3.52505,-1.64158,-1.20516,-3.87524,-0.71939,-1.72032,-1.14254,-2.55018
"14",0,-5.95076,-6.78623,1.26236,-5.1018,-3.13057,-4.65832,-8.08532,-4.39884,-0.88639
"15",0,-9.89341,-3.03274,-4.53901,-0.76665,-0.18478,-1.0362,-1.38489,-1.00173,-5.13627
"16",0,0.59487,2.03299,8.87095,5.85334,-0.20129,6.97887,10.0579,0.16203,6.68754
"17",0,0.65757,-0.40838,-3.99339,-1.35378,2.02772,-2.00147,3.07963,2.38317,9.7896
"18",0,-4.08651,-7.29679,-5.67365,-4.46975,-6.11953,-4.23781,-4.65151,-1.25043,-2.15279
"19",0,-7.10572,-3.74623,-2.99729,-2.6651,-6.37724,-9.40384,-6.59781,1.46176,-4.30637
"20",0,-1.38728,1.05796,5.25812,-0.69011,4.06435,-1.84402,1.92072,-1.38626,-0.66351
