"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-2.66328,-5.62703,-4.81768,-3.71391,-4.67399,-0.78716,-8.89252,-1.92313,-5.79641
"2",0,2.27267,-6.25137,-0.14475,3.08034,-2.40949,-2.48832,-1.19893,-4.48163,-4.81177
"3",0,0.09253,2.43347,1.79164,1.84623,0.75514,1.45569,4.60976,-3.86648,4.57475
"4",0,-8.95072,-12.32659,-8.45975,-9.57835,-5.71918,-4.22181,-7.65729,-6.80457,-9.6891
"5",0,4.16671,0.35488,3.07469,2.15058,4.44787,0.01752,1.70302,11.79226,7.10309
"6",0,13.74745,3.82678,1.54269,2.25991,-1.40786,-1.26017,9.30727,6.63457,3.56367
"7",0,2.80817,2.48149,2.98838,0.98551,6.05599,2.41056,5.04809,4.63565,-0.911160000000001
"8",0,1.77795,3.39065,5.33781,2.35141,1.2045,2.51769,5.3281,0.23333,2.33998
"9",0,4.14865,8.30797,5.15855,6.83721,10.55517,2.73368,3.93718,3.14283,5.89173
"10",0,-1.57936,-2.36753,2.75414,0.44019,-0.11968,-1.1036,-1.37849,-2.65652,7.62507
"11",0,3.60571,1.01518,4.94654,4.32924,1.73463,2.35081,2.07509,3.9416,5.81648
"12",0,0.13915,-2.33316,5.75975,3.82799,-2.35213,-3.1997,-6.22969,-0.10365,-2.02794
"13",0,-4.84175,0.43538,-4.65907,-6.72934,-2.94762,-5.22835,5.97625,1.25388,-4.1726
"14",0,-4.47073,0.13091,-3.42422,-9.06775,-9.10676,0.20588,-0.38701,-0.69555,-2.25871
"15",0,7.00776,1.28118,-0.91884,6.04837,3.40839,3.47055,4.34514,2.61489,5.31116
"16",0,-2.65622,-4.4946,-8.29838,-10.6987,-1.02665,-2.52593,0.22721,-7.63515,-5.37794
"17",0,-6.02646,-8.44971,-4.31515,-11.61394,-4.74702,-5.2004,-12.30599,-9.58096,-7.70564
"18",0,-1.86145,4.20315,-1.59941,3.78334,3.03335,-1.52021,-1.55452,0.20421,-1.06661
"19",0,-11.4524,-5.01183,-9.58847,-5.96848,-3.34125,-7.49237,-3.05515,-7.89549,-8.16383
"20",0,5.07079,5.32105,4.25062,6.0175,3.62332,2.38097,-2.88393,4.55454,6.98525
"21",0,8.06381,-9.80172,-1.75406,-2.65131,-0.33773,-0.57339,-1.684,-0.89602,6.34821
"22",0,-8.09242,-8.75627,-3.38233,-1.15763,-9.19497,-5.04797,-5.03472,-3.6101,-5.77718
"23",0,-0.35868,2.94089,6.59953,5.42649,2.26426,-0.96237,6.08892,3.54892,6.9386
"24",0,9.08078,8.18615,8.44213,4.62544,11.62694,2.28143,11.24605,7.65264,7.25063
"25",0,1.53785,4.61945,5.80247,4.72971,6.62069,-1.1632,4.38402,2.07729,2.25577
"26",0,0.00126000000000001,6.24643,0.98107,-2.32713,-0.01813,-1.98447,0.09048,3.81481,0.94165
