"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.67013,-1.73453,1.0379,3.82024,7.04024,-0.15059,7.14396,-0.99252,-3.1675
"2",0,1.71239,-4.51268,-0.09328,0.60921,-0.1372,-5.62812,0.21426,3.16791,1.39854
"3",0,-2.09299,2.24501,-0.4146,7.36205,3.54305,3.39494,2.67882,6.44191,3.08102
"4",0,-1.81594,-0.30778,-0.99216,-4.39085,1.9036,-3.79389,1.57842,2.49674,2.67591
"5",0,-11.26685,-3.71169,-6.61239,-3.05858,-3.75249,-9.02967,-12.39777,-7.37737,-5.80915
"6",0,-7.72708,-2.32899,-6.15108,-3.01648,-1.62956,-2.93097,-6.43856,-2.77136,-1.24318
"7",0,5.91666,-4.66678,0.28715,5.21329,2.99442,-0.34602,0.46632,-0.12433,-1.17413
"8",0,6.02206,-4.18607,6.21916,9.07428,6.94557,-1.25974,5.19001,5.81416,1.29369
"9",0,4.30869,1.42686,4.3389,-3.76699,1.25519,-0.47676,6.33799,2.93171,5.71006
"10",0,-3.93805,-7.00323,-4.0736,-3.88295,-4.68507,-1.10427,-2.07932,-9.75863,-4.95589
"11",0,-2.51983,-6.27769,-9.97744,-2.91369,-1.55555,1.95032,0.64363,-0.64752,2.1969
"12",0,2.39863,-3.35833,3.41573,-1.16093,-2.30437,-2.01958,0.71511,-3.69488,-0.26111
"13",0,-12.47251,-3.66114,-2.42957,-0.752,1.95364,-6.59801,6.20219,-0.19072,-8.61914
"14",0,-1.2913,1.97499,-1.20752,-1.23332,0.7981,-1.13691,-5.61803,2.42743,-5.2429
"15",0,-0.17694,-3.36361,3.19784,0.1418,-1.12489,-6.14073,1.45198,1.0369,-0.68136
"16",0,1.18543,-1.78961,3.79414,4.17825,3.66004,5.8342,2.13108,2.59342,-6.20048
"17",0,-2.64573,-5.04429,2.37297,-0.48392,2.73955,2.09594,0.22701,-2.95291,1.89241
"18",0,-2.81176,1.16473,1.03331,1.81244,-0.21296,0.62101,0.04704,1.17366,-1.97703
"19",0,-2.3932,-2.34422,-2.07636,1.59049,-0.87942,-4.28336,-4.86626,-0.8512,5.33625
"20",0,0.79401,-2.2328,3.13176,2.14963,-5.99031,-0.14495,0.60896,-1.72749,0.90446
"21",0,-5.8247,0.46878,-0.65669,-1.90371,-9.96247,-6.00234,1.25456,-2.59668,-3.99611
"22",0,3.49098,0.10276,6.34324,-0.07273,4.0919,7.14776,0.87629,5.89216,4.10523
"23",0,-4.92022,-2.38001,-0.70577,-5.36928,2.03825,0.68771,0.85495,-3.96739,-0.51843
"24",0,3.9421,6.18306,8.83663,5.02482,7.10594,5.48774,9.90098,11.20886,-0.77386
"25",0,-5.7902,5.54911,-0.73092,0.10925,3.68307,1.10239,6.42447,-0.85578,-1.62309
"26",0,-1.88074,-10.33435,-4.21277,-3.2266,-0.48808,-12.33975,-1.23333,0.39579,-4.76358
"27",0,2.63735,0.60874,1.73418,2.94038,-0.80653,-3.86347,8.34037,3.21364,1.42052
"28",0,4.20877,-3.6408,4.56579,-0.54814,1.0677,2.42333,-2.13403,-4.01682,-3.06259
"29",0,-0.14887,1.94654,0.97359,7.55001,4.43528,-0.94413,0.33819,1.27248,3.96069
"30",0,-1.70138,1.45902,2.24754,-3.15939,7.88831,1.97809,9.33759,-1.8365,1.82916
"31",0,-1.13676,-0.13013,-2.07836,-3.11489,-3.46548,2.56286,-0.74449,-2.65649,-2.1668
"32",0,1.46433,8.26299,1.25156,6.66541,4.50758,6.24328,6.69473,1.19984,1.05332
"33",0,1.37202,2.16333,-0.13881,1.73631,1.33614,0.96131,2.84637,-2.4355,1.17952
"34",0,-0.99504,3.12098,0.53192,2.66103,0.45074,1.76797,4.06503,-1.65335,-0.60756
"35",0,-1.06798,-1.10867,3.94574,8.13706,7.16679,1.92069,-2.01319,1.35278,1.49078
"36",0,-3.94258,-7.21132,-1.17264,-1.98249,-5.17558,-1.96924,-8.09,-1.69819,-5.04964
"37",0,-1.49785,-2.47886,5.76015,-1.54349,1.50033,2.90146,-0.98597,4.01366,-4.07111
"38",0,6.39376,5.89298,5.08647,4.09838,5.90126,2.77299,6.60989,8.34575,7.68593
"39",0,-1.81953,1.39709,-0.57689,1.2789,-1.26267,-3.38839,-2.19123,1.96842,-2.98079
"40",0,2.7125,-5.69405,-0.95684,1.10807,-1.89989,-0.57024,-1.65739,3.91965,3.70987
"41",0,7.50365,4.73586,-0.95159,-1.80591,-0.38293,0.6545,2.55071,7.36502,-0.27118
"42",0,0.11789,1.74336,-1.2444,1.63604,2.44347,2.66425,-0.74394,3.09059,-2.19133
"43",0,-9.70667,-5.58339,-8.39946,-3.13682,-6.05944,-6.22178,-5.14929,-1.95257,-3.41684
"44",0,2.23233,-5.29628,5.37942,-0.88851,7.6955,5.76813,3.61186,4.47958,4.48316
"45",0,0.59836,-2.38956,-0.99348,-4.44921,-0.16849,-0.09093,-3.61458,0.52055,2.2019
"46",0,-6.75893,-7.54583,-8.69692,-6.23961,-10.10426,-3.56914,-7.0313,-7.90116,-5.03002
"47",0,1.0772,2.43609,8.31085,8.40459,2.53454,6.74035,5.08372,7.37933,4.68535
"48",0,-0.80914,-7.0806,-3.58205,-6.76238,0.91247,-1.34604,-3.08368,-3.21478,1.80424
"49",0,-0.30066,-4.83784,-5.88441,0.82629,-4.84382,-0.86907,0.0401100000000001,2.77843,-9.60604
"50",0,-7.01434,-8.95564,-7.0971,0.28007,-11.36711,-7.6001,-7.99967,-11.60429,-2.63258
"51",0,-3.11239,-1.33527,2.33455,-4.2114,-7.21208,-2.68624,-3.73582,-1.33614,-4.98155
"52",0,-1.97911,1.08423,3.43789,-2.17445,-8.09221,0.5822,-2.90829,3.15557,-0.22557
"53",0,5.94446,3.86101,3.66031,5.24136,-2.54973,4.27448,6.34563,5.71924,4.87505
"54",0,-1.207,-1.29171,0.63403,-3.22786,2.27719,-4.181,1.44125,-0.28182,-7.19627
"55",0,4.86429,2.58297,6.46972,11.44152,1.5177,5.1139,5.28422,10.42909,7.05049
