"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,7.01123,-3.53408,-0.0664800000000001,0.95387,-3.08653,-0.61268,3.63267,2.81363,0.54299
"2",0,-3.82851,-2.92528,-5.12096,0.648480000000001,-1.64498,-7.25975,-0.6905,-4.32649,-3.13044
"3",0,1.42163,3.33315,-0.55698,11.04577,1.49613,3.19125,2.02452,2.56508,3.17692
"4",0,4.46559,-0.00307000000000002,0.06279,0.10206,-1.7275,6.91485,-2.64408,-0.55365,1.50197
"5",0,-2.86728,-5.31017,-3.8182,-3.82122,-1.58509,1.17702,-0.0318099999999997,-2.72793,0.16015
"6",0,8.0131,0.97486,2.27826,-0.13185,-1.03784,4.27232,1.14415,-1.01494,3.83373
"7",0,-6.42511,-7.13697,-0.70812,-3.45319,-4.83574,-3.06416,-3.79408,-6.717,-0.79582
"8",0,-4.38324,-2.82947,-5.4827,4.37316,-5.56174,-9.86354,-9.10426,-5.61007,-3.70876
"9",0,-0.75893,2.49504,1.98311,-1.18133,-0.16804,-1.64458,-0.97081,2.24293,1.8315
"10",0,-4.98752,-1.80044,1.86348,-6.50787,-2.95581,-0.06114,-1.29977,-1.63601,-2.62464
"11",0,-1.44713,0.75229,-5.75674,-1.99238,-2.90375,-0.11816,-5.44769,-0.62645,-5.19679
"12",0,-0.3443,-0.70152,2.70725,-2.89412,-2.8461,-0.86085,-6.35379,-4.14826,-5.62194
"13",0,0.46477,3.29844,3.68298,2.18623,7.589,-0.58293,0.58847,5.57321,7.32411
"14",0,-6.88722,-2.61172,-6.17038,-1.68823,-4.91651,-5.50361,1.32905,-3.26815,-2.33494
"15",0,-0.85905,-3.48686,-0.80334,-6.84351,-0.82102,-9.01403,-0.52278,-6.30947,-1.66907
"16",0,2.2424,2.59757,-1.97417,5.60994,-5.12343,7.74184,4.15987,4.06613,1.73318
"17",0,-2.0779,-1.28678,1.92366,-0.98534,1.01615,1.36825,-2.27437,-2.20038,-3.61873
"18",0,-0.4863,4.89376,1.25711,4.89403,-0.29776,1.38284,5.34793,6.77425,0.47784
"19",0,2.13462,2.63076,2.85735,-1.27931,0.0499499999999999,-0.45834,3.82809,1.55474,6.67763
"20",0,-0.03216,4.42205,3.24243,-1.83978,-5.23583,3.77642,-0.45275,-0.5014,2.51905
"21",0,-3.20155,-8.00851,-5.96536,-1.14027,1.59104,1.37993,-5.03233,-0.59035,-6.50616
"22",0,-2.15384,3.02104,-3.36064,-4.79181,-0.19426,-10.63101,3.4999,-2.60456,-1.05377
"23",0,-0.51146,4.4881,3.0812,3.36631,-1.74526,-3.34781,-0.0347799999999999,-0.02367,3.6817
"24",0,-4.42111,-5.99662,-4.99673,-1.99106,-8.89187,-2.50914,-1.55901,-5.15497,-6.18018
"25",0,-3.07893,-4.71036,-7.22595,-1.69266,0.458970000000001,-7.16218,-5.98253,-2.91381,-4.85484
"26",0,-3.71611,-9.68555,-5.949,-4.38495,-10.30578,-2.6859,-11.13623,-3.64581,-5.60856
"27",0,-0.43702,0.0820299999999998,-1.2395,1.96635,4.63072,4.21386,6.93129,0.0179399999999998,1.11322
"28",0,9.68406,5.17547,1.12943,0.53443,1.51841,8.27762,5.33259,2.44887,2.01597
"29",0,5.41971,3.75686,7.50194,4.84349,6.16157,7.40111,6.36713,3.7869,6.15024
"30",0,-2.62454,-2.22706,-1.46806,-0.21546,-2.2605,0.65834,-0.535,-6.46831,-2.30892
"31",0,-0.27686,4.47374,1.69661,-2.91952,2.11031,7.68394,4.44016,6.21148,7.39968
"32",0,-3.43289,-4.71741,-3.21529,-5.74534,-11.34442,-1.68903,-9.34012,-6.29981,-5.35212
"33",0,-0.81164,0.99983,3.70833,1.48721,2.58559,-2.23401,2.77748,0.93439,6.91531
