"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,5.29932,3.72322,5.79073,7.83685,4.29679,5.25662,5.99253,3.127,6.5474
"2",0,4.73741,2.13999,1.75647,4.98137,-1.99468,4.3879,3.31125,4.31892,3.94094
"3",0,0.34424,3.35628,4.14592,8.07512,3.3253,-0.64717,4.62026,1.88473,1.65987
"4",0,5.87875,2.66905,1.9143,3.29801,0.39955,3.87139,5.49023,2.61266,6.86241
"5",0,0.18407,-3.62749,1.3736,-1.16673,-7.74178,1.00937,0.0800199999999998,1.84449,0.85889
"6",0,-5.03105,-8.64987,-6.31982,-2.17561,-2.67694,0.47023,-5.60819,-1.697,-7.08001
"7",0,2.55355,4.14515,6.63298,2.58749,2.68719,0.0340900000000002,3.79746,1.93041,1.27252
"8",0,-0.20706,-3.22966,-3.3277,-0.67547,0.65808,-6.86612,-10.02447,0.49673,-4.00739
"9",0,-0.31158,0.75215,0.02323,2.90422,-3.0497,8.4324,3.92472,3.34758,1.06367
"10",0,9.95303,-4.53548,5.55091,3.06328,7.33689,-1.04382,-0.79956,5.96896,3.72712
"11",0,-3.12383,-5.04397,-1.9484,-0.85035,-1.493,4.37513,-1.15065,4.72186,0.86163
"12",0,2.61341,5.84803,4.47148,5.22409,-4.78877,5.87919,6.71649,-1.67662,2.0349
"13",0,-4.92376,4.83343,-4.22959,-6.12613,-1.3007,1.80358,2.60735,-4.0312,1.61255
"14",0,7.19126,-1.22655,3.34089,4.89001,4.44856,0.52397,-2.57788,-1.19349,-3.90497
"15",0,6.47209,1.00457,1.35398,2.85968,-0.0763199999999999,2.93725,-2.8996,3.2176,0.15108
"16",0,-2.14158,-2.88032,1.30672,-5.81595,4.17297,1.91399,6.47737,1.00408,9.48189
"17",0,5.0217,5.15039,-1.67648,5.29895,-5.83945,-3.39277,-2.04513,-0.328,3.20344
"18",0,3.02927,4.72293,1.69191,0.35706,7.68566,7.44571,0.38111,7.19474,6.99927
"19",0,2.20003,4.06182,3.66723,0.882,3.61446,4.963,-0.22477,-2.96688,-0.9175
"20",0,3.16946,4.66678,-3.05284,-3.50921,6.9087,7.11708,1.06927,-0.53491,9.66918
"21",0,5.78408,3.1616,8.33758,8.30412,6.25011,1.74577,3.20723,4.13331,6.09664
"22",0,-3.45594,-6.20342,-1.23645,7.70644,-4.49599,-1.08846,1.40355,-3.65755,1.05556
"23",0,2.26891,0.77843,-1.47091,2.65467,-1.87513,-6.10282,-3.39754,0.12633,-0.42421
"24",0,-1.07917,0.30807,-1.40332,4.55749,-1.51244,-2.71039,-3.2995,4.12267,4.94767
"25",0,-1.69186,0.75328,2.94194,-0.93634,-1.2369,1.96215,2.43894,-2.39835,1.44832
"26",0,-0.60297,-0.11937,5.73302,1.44407,-2.55525,-6.33411,-5.28736,-4.84392,-7.73907
"27",0,-5.76469,2.37653,-12.16898,-5.11674,-2.20793,-6.51261,-9.10802,-2.09305,-3.80071
"28",0,-0.81502,-9.15253,-5.67597,1.33662,-1.31011,-4.00087,-1.59091,-1.32129,-0.38767
"29",0,-2.07697,-5.93899,-0.72211,-6.58049,0.79427,2.31463,2.64414,2.83092,2.76338
"30",0,1.40205,-0.2106,6.04423,3.01696,6.50456,1.84406,7.39339,2.05186,2.00516
"31",0,-0.10252,-0.64761,-1.42903,-0.62342,-2.93501,6.23388,5.90195,-2.85532,-1.35864
"32",0,1.47038,2.93602,0.74709,3.0269,1.14428,5.4438,3.23843,5.86284,6.46246
"33",0,6.53463,-1.1822,3.71506,-2.39233,3.90404,-1.75443,-2.17035,-2.92977,3.41793
"34",0,2.05174,-4.67425,-0.98309,-3.92834,-1.99837,2.96753,2.09252,1.21445,-0.95461
"35",0,11.87816,4.26564,4.71558,9.8254,8.12536,11.195,4.08935,7.93634,11.57998
"36",0,7.70353,3.08259,4.67953,-0.55044,7.23119,5.4455,-5.33752,1.09319,0.98538
"37",0,-5.04667,-1.25171,-4.36051,-4.29265,0.57209,-0.26486,-4.13918,-0.49303,-5.80823
"38",0,3.11644,3.21786,6.2716,0.30388,-4.26096,-2.05747,-3.86538,-2.2035,-1.73652
"39",0,-0.00401000000000007,-6.01623,-6.20104,-0.46336,-1.47975,4.43303,0.94097,-1.45018,-1.19141
"40",0,-10.29772,-10.37452,-7.25935,-5.25543,-6.95205,-1.09389,-10.16076,-5.51658,-7.80793
"41",0,3.07329,0.86516,-6.76855,1.92184,4.20732,3.13963,0.10509,1.98011,1.49462
"42",0,-2.7686,0.4473,8.98213,-3.12853,0.62783,-0.79389,4.25058,5.27499,-0.97216
"43",0,-2.28529,-2.56975,-0.0428999999999999,-8.97372,1.06013,-1.37897,0.28256,-1.64193,-2.78885
"44",0,5.63989,-0.39667,6.83784,6.86877,-3.14776,-1.14305,2.92107,4.12539,0.92597
"45",0,-5.53893,-4.427,-9.60895,-5.99808,-4.60487,-12.05953,-6.11549,-7.72449,-5.47388
"46",0,-3.90562,-5.7419,-1.36824,-2.13594,-5.54671,-3.10787,-7.27384,1.01188,-4.24025
"47",0,-1.39643,-2.79556,-2.88598,-2.32605,-1.49007,-8.09413,-7.85226,-8.21514,3.82416
