2,3,1
9,12,25
9,15,19
9,11,49
2,10,25
14,17,27
NA,NA,NA
9,13,18
6,9,11
5,19,19
3,12,10
8,19,22
6,13,14
3,7,5
13,15,29
7,19,38
2,16,14
NA,NA,NA
NA,NA,NA
2,14,12
7,11,13
10,17,22
6,19,20
2,6,21
6,12,37
9,17,21
10,14,26
2,18,16
4,19,50
2,3,1
7,17,35
3,9,7
16,20,48
3,5,4
8,10,14
3,4,3
NA,NA,NA
7,17,36
NA,NA,NA
4,6,5
2,4,2
NA,NA,NA
NA,NA,NA
3,5,3
2,14,12
3,8,6
2,4,2
NA,NA,NA
3,9,24
3,7,5
4,11,99
5,7,8
18,20,79
8,9,12
8,13,75
NA,NA,NA
3,20,35
8,20,37
19,20,79
NA,NA,NA
3,4,2
4,11,26
4,8,52
NA,NA,NA
7,15,30
15,17,28
11,19,42
15,20,93
11,19,26
12,19,28
NA,NA,NA
4,12,109
6,16,17
4,6,21
NA,NA,NA
NA,NA,NA
3,20,35
4,15,53
4,14,29
5,19,19
NA,NA,NA
3,9,8
7,8,29
NA,NA,NA
2,13,11
2,8,6
9,14,18
2,7,22
3,4,2
9,13,43
10,11,88
13,16,25
8,14,18
14,20,75
9,17,38
NA,NA,NA
11,16,22
5,9,10
7,8,11
NA,NA,NA
