"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-1.88099,-2.9639,-5.2723,2.86521,-4.45377,-5.72128,-3.74732,-5.03822,-10.10831,-2.75669,-3.66043,-3.4215,-2.44018,-2.98586,0.0747599999999999,-8.66358,1.42297,-0.99651,1.03787
"2",0,4.60878,4.05619,2.39359,2.5844,0.4607,3.81398,4.16255,2.85954,-0.757350000000001,7.19311,7.50696,3.61209,6.19454,1.80679,0.93514,6.94697,3.33325,5.06678,9.66842
"3",0,3.0322,-1.32266,-4.05303,0.44813,-0.96564,4.30822,1.37627,5.1571,6.67061,1.98934,3.21096,2.82805,5.7259,2.28048,-3.72396,1.93204,-0.6141,-0.67489,2.01113
"4",0,0.74342,0.74162,0.4205,-0.33463,-0.73531,3.45721,4.1114,-1.16536,3.19893,5.35665,2.52393,-1.45919,2.94635,-1.54946,-2.56585,0.71292,-0.24815,0.70727,0.80571
"5",0,5.71578,0.87902,3.42027,9.19419,-1.92109,2.92877,1.95116,5.3467,1.24047,3.93009,1.29621,2.21158,5.34232,1.21976,3.37136,-0.08114,11.1051,10.07768,7.81873
"6",0,1.88166,1.44174,2.7151,1.07732,2.96057,-3.65099,2.84988,-1.07438,-3.08299,1.41836,-3.0236,-0.20205,2.19862,3.26914,1.1371,2.68186,6.02648,4.19058,2.68431
"7",0,-8.00673,-11.9945,-11.02639,-3.72303,-2.97829,-10.6435,-3.89481,-8.33932,-7.14331,-13.81004,-9.24327,-10.37292,-8.76464,-8.3541,-6.98013,-3.54382,-11.96543,-8.99277,-9.39483
"8",0,1.07534,-4.30695,-6.1764,2.56117,-0.96279,1.03316,-1.95575,0.30769,0.98542,-1.24007,0.93223,-0.02735,-3.44566,8.6146,-0.87195,-5.12106,-0.39885,-2.42074,0.65397
"9",0,-2.6826,5.83231,0.82944,2.20012,1.92912,4.05939,2.09184,7.83697,7.93533,-0.2233,-3.6172,0.20808,9.17293,4.1129,1.92378,3.42212,-1.04391,-1.00859,1.34577
"10",0,-11.48795,-3.02253,-2.36023,-2.44104,1.86583,-11.23163,-4.65755,-1.68856,-7.30847,-3.6562,-2.04262,0.0708199999999999,-1.71122,-2.46909,-4.42214,-0.25939,-3.65545,-3.24947,-4.55955
"11",0,4.77515,-1.30784,-0.48607,5.42269,1.29751,7.304,3.09339,0.22993,4.75226,5.07528,5.47821,-0.00157999999999991,1.45893,0.28213,0.05789,1.9883,3.6893,2.02578,-1.91871
"12",0,-2.00286,0.25511,2.51499,-5.27978,0.20039,-2.35299,-3.38728,-2.05952,0.47048,-0.13122,4.11999,-0.0915,3.55235,0.60704,-0.88984,11.62984,-6.4051,-4.49062,1.74838
"13",0,-4.92737,-6.00318,-8.84932,-5.84009,-6.83286,-5.43123,-5.92209,-2.19719,-0.64708,-1.90828,-11.9795,-8.20235,-6.36575,-3.62312,-3.96943,-6.51254,0.42922,-8.34851,-1.7585
"14",0,0.0371900000000003,-1.23954,-2.68358,-2.70491,3.64699,7.60649,-0.48898,1.58877,1.45711,-0.41889,0.9551,0.86631,7.11447,3.31237,2.58032,4.68097,1.41622,-1.59412,8.21971
"15",0,-2.7233,-7.62782,-8.05166,0.71888,-2.0744,-8.98008,-4.92033,-3.3249,-6.93797,-3.19168,-7.14704,-6.29641,-7.02527,-0.96212,-7.59931,-7.02651,-1.72037,-3.24511,-9.16018
"16",0,2.03176,4.64082,3.25214,5.75179,4.1154,8.28288,2.55933,-1.96477,0.5986,-1.43952,3.23188,10.15841,2.0001,-1.17527,-3.60108,0.49669,0.54897,1.76671,-0.31309
"17",0,-9.39156,2.37068,2.66212,-1.43346,-3.41957,0.56321,-0.73122,0.61477,6.18491,1.98544,-0.00151999999999997,-4.09313,1.22855,-6.05075,-1.99984,3.316,-0.61701,-5.35403,3.74685
"18",0,-4.99508,-7.25302,-6.84018,-5.09744,-7.42273,1.52754,-3.63248,-9.08396,-4.68558,-3.19289,-6.29364,-2.97906,-5.68282,-3.87723,-7.48982,-7.45606,-9.84432,-0.40895,-3.21165
