"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,3.38315,0.19579,-1.82348,3.29072,5.46856,5.37391,6.36183,10.62051,-1.59457,1.66858,0.62391,-3.19151,-0.0538399999999997,-0.35988,1.68589,2.85214,1.49692,5.02322,6.30445
"2",0,-1.37322,-2.19745,0.51626,0.62127,-3.55052,0.892840000000001,-4.93207,-2.26733,-6.84079,-2.06221,-2.29265,-0.87743,-5.13029,-6.21756,-10.45342,-5.92098,-3.5779,-4.52476,1.86514
"3",0,-7.51382,0.75523,-6.02998,0.55047,-3.83542,3.35878,-5.94691,-7.31345,-0.6826,-3.42482,-1.72507,-3.96326,-7.0953,2.00527,-1.46304,-1.6788,-8.62591,-7.90058,-5.40422
"4",0,-1.79406,1.93677,-5.17067,0.30392,-3.58223,-0.82277,-4.20409,-1.32109,-5.30555,-9.54338,-1.66961,0.72163,-3.84268,-1.98041,-7.4801,-1.47408,-1.38071,-4.65746,-1.918
"5",0,-1.24944,-4.08217,-2.19685,-10.00148,0.56092,-0.68348,-4.33755,-4.70139,-3.59784,-2.31582,-0.27556,-1.59842,-3.20847,-2.29946,0.02671,-0.52162,2.334,0.13381,-3.51763
"6",0,2.66469,-1.9165,0.76388,-3.20952,-0.22435,0.19847,0.76275,0.55508,3.94998,-0.9798,-2.34076,1.42705,-2.5216,-1.10093,2.45797,-2.6945,-6.32631,0.9723,3.06433
"7",0,-2.05402,1.12557,-2.90701,-1.00184,-4.30996,-1.4723,-2.74745,-4.49829,0.41402,4.2883,-1.5853,-6.01641,0.33701,-1.99914,-1.61337,-0.92682,1.21899,3.68738,-0.49585
"8",0,1.1282,1.85698,4.40809,5.71741,2.31236,5.43006,2.41652,9.19262,4.8492,1.34677,3.22381,0.75204,3.65069,7.86554,6.65887,-0.07064,5.55808,7.54402,7.0272
"9",0,-2.6775,-2.36915,-4.10151,-5.21353,0.38154,-1.69719,-2.48266,-2.03688,-0.61947,1.265,-0.8808,-7.45795,-2.72785,0.51686,-0.71695,-5.67519,0.89614,3.05139,-2.25336
"10",0,-1.81903,-5.77462,-1.26127,-1.26138,-3.59647,-1.03579,-3.53306,-7.37151,-2.04878,-7.74002,-3.03956,-6.61114,-1.2237,-6.50585,-6.55397,-3.05891,-6.14236,-4.00703,-1.67366
"11",0,0.77037,-8.25193,-6.31301,-2.12773,-7.32773,-0.465,-2.9905,3.2048,4.01162,-6.20798,0.19572,3.23845,0.23247,0.57654,0.30909,-3.72145,-1.84469,2.66864,-3.36668
"12",0,4.83364,1.62237,2.74635,6.48244,3.63884,2.37057,1.37971,7.72901,0.80182,3.09445,7.32087,-1.26326,2.06517,-1.67708,7.24922,0.30855,5.12105,2.50348,1.28353
"13",0,5.14244,5.60309,-0.56566,-0.57392,5.55087,3.75954,5.05598,2.69142,5.21394,3.56138,5.79353,3.19574,3.65666,5.84598,9.78822,-4.37918,-0.09599,10.31779,3.70069
"14",0,2.053,0.90983,4.58698,6.54795,2.00862,2.53555,5.48871,2.86466,0.97129,3.81248,2.03062,-1.22764,3.78645,4.2278,4.14959,3.84508,2.45368,-4.45299,4.06008
"15",0,-0.68459,4.49089,3.23205,7.20776,6.1996,1.62479,1.67919,4.39202,5.45777,3.13026,1.66091,-3.49465,5.65496,-0.69207,-1.40266,4.94001,-2.20196,3.23839,3.12617
"16",0,-7.26615,-4.95983,-6.12057,-3.74732,-5.6633,-3.60033,-6.33346,-6.66512,-5.70499,-5.90423,-1.34242,1.57444,-6.09112,1.65542,-8.75858,-2.32945,-8.14565,-0.2458,-4.78185
"17",0,3.80273,1.08003,-2.31077,-4.10441,4.19366,-5.98297,0.09288,3.33637,2.67321,-1.96239,1.34349,-0.72915,-7.78474,-4.42476,1.56474,0.75822,3.7867,2.56337,4.76458
"18",0,-3.34465,3.62668,1.65661,2.93683,3.98813,5.79345,-2.29638,-1.34152,-0.9061,2.09256,5.52292,6.17092,7.21218,2.8444,7.34441,2.74102,2.39492,-2.97658,7.11336
"19",0,0.99421,3.31233,3.59404,-0.61558,1.51082,5.77805,1.43972,-0.2275,3.93064,-5.33105,4.52367,2.00744,-2.67219,-2.75828,0.49245,-7.34369,3.19479,5.34848,1.14822
"20",0,1.53967,5.17437,0.40061,7.69378,1.49355,6.26112,2.93658,3.41033,10.95658,4.97722,3.92435,-0.36001,3.10135,4.17737,0.98787,5.48441,4.79362,3.90125,2.48447
"21",0,5.5697,-0.61349,-1.59729,1.73219,-0.31459,4.43967,0.27017,1.26593,-3.24766,0.96937,-3.27893,3.49899,5.27346,6.26252,-4.86236,4.07103,11.86393,-0.37694,7.89339
"22",0,0.98729,-6.68454,-5.08001,-6.0241,-3.25306,-4.98936,-12.64201,-0.28053,-2.5563,-3.26015,-9.75142,-6.81461,-0.81759,-8.06982,-5.19066,-7.6914,-3.43624,0.493749999999999,-3.45522
