"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,3.65671,-2.40891,-0.27993,10.65508,1.9174,1.94857,3.9095,1.42682,-1.81721,0.21098,3.43376,1.17295,-2.61467,3.05847,-3.2188,3.65139,4.07813,5.93888,1.36202
"2",0,0.73255,2.41131,4.45134,1.88503,1.4328,3.8389,2.7256,5.49962,6.45071,0.20113,1.946,3.67209,4.75965,-2.85067,3.42836,1.02975,-0.19612,5.09603,-0.60614
"3",0,-0.30875,-4.76392,0.20723,2.75246,3.46463,-3.66469,-3.08673,-4.03947,-6.16718,-4.48355,-1.88544,-0.33846,-0.44793,-0.87409,0.38,-3.42762,-2.44736,-1.019,1.15006
"4",0,-3.00962,-2.75698,0.01783,-6.32414,-6.36185,-3.06083,-3.33389,-2.97411,-1.8707,-1.14592,-5.51133,-2.78749,5.14937,-2.08584,-2.14505,-4.22015,-2.54457,-1.32198,-4.91492
"5",0,2.31205,3.73117,-0.00725999999999999,1.70444,0.56041,6.29706,4.22291,-5.62575,1.63802,0.81872,0.37131,5.19832,1.03944,3.35537,0.48386,1.03795,-2.4881,2.55024,-0.41829
"6",0,-4.20316,-5.4897,-3.9061,-5.11574,-0.90415,-1.17007,0.25944,-0.29822,-6.73983,-4.46007,2.62933,-2.97741,0.70087,-0.33414,-3.14457,-1.23475,-2.05484,-5.33959,-3.75405
"7",0,-2.8469,3.74562,3.49432,1.83014,2.60826,6.84284,-0.9151,2.69118,5.36852,1.60397,6.01094,3.60167,4.96164,3.14585,0.44166,0.0638700000000001,0.57389,-1.07389,0.54928
"8",0,4.50532,3.23964,-0.20006,0.74908,1.34542,6.93784,2.63035,0.86318,0.15353,3.90684,6.67141,2.02083,0.53886,1.01217,3.14382,-0.17506,2.20199,-4.18556,2.51102
"9",0,-0.66911,3.50337,1.67601,6.82929,2.37539,11.29404,3.70238,8.30879,6.63364,9.49785,5.22888,5.16035,1.94727,3.8805,4.0678,0.797060000000001,2.32204,9.11456,6.97448
"10",0,0.53174,-0.23303,-1.99321,-0.16823,1.33512,2.00245,3.67106,3.38046,2.98451,-6.94281,-1.71205,0.2448,-7.60364,1.41876,-2.49022,-2.3515,-3.23284,2.43916,-1.40339
"11",0,0.60133,-4.92554,1.73902,-5.94362,-2.00219,-3.62312,-3.59052,-7.03651,-7.78151,-0.3238,-2.25455,-2.70631,2.54508,-1.62844,0.04456,-0.3975,-1.79715,-1.32804,3.99501
"12",0,-2.01578,0.66641,-6.03564,-4.90857,-3.8678,-2.34712,-0.7632,-3.71794,-5.64177,-3.5527,-2.96687,-2.89682,-8.51405,-1.84842,-3.38584,-3.51186,-6.40138,-0.0623499999999999,-7.38783
"13",0,6.91672,7.14078,8.0041,9.51932,8.81159,8.93687,8.12691,5.50225,9.50665,12.87058,13.16346,9.00228,10.63384,12.34779,8.7485,10.8495,10.49423,7.6303,10.7896
"14",0,3.71439,-6.78993,-2.69446,-5.33235,-4.65101,-5.0629,0.53827,-0.63971,2.28497,-2.17435,-3.57987,3.57628,-3.07495,-3.08482,0.85667,-5.28193,1.11087,-5.29828,-0.5982
"15",0,5.71056,1.52297,3.17436,-3.23561,0.19727,2.6418,-4.97875,3.47746,1.53735,-3.65719,1.86334,1.36288,-0.64898,-7.44051,-3.66223,-0.78926,7.80626,0.40718,1.14112
"16",0,-6.80165,-3.389,-9.05875,-2.60936,-5.80168,-2.80721,-0.86585,-5.06798,-2.47077,-2.09526,-1.79864,-12.70913,-10.11089,-2.29995,-1.49869,-8.33084,-7.65265,-8.89552,-5.0983
"17",0,5.88272,7.259,6.91913,9.03936,4.05524,10.11219,11.08541,12.66103,6.19896,9.95303,5.07935,12.23701,4.31407,4.69584,1.68751,4.56667,-0.49122,6.56058,8.33673
"18",0,-4.85455,-6.52171,-0.29534,-6.02248,2.37613,-2.66934,-2.06837,4.13285,-2.3269,-3.16418,-1.61156,-4.43693,-3.3551,1.38862,-3.43431,-2.39126,-6.2464,-1.3467,-5.54795
"19",0,-2.16703,0.1475,1.11606,-2.71866,-4.36772,-0.96017,0.12076,-3.17595,-4.27155,-4.13696,-5.21518,-1.75513,-3.92461,-1.19445,0.77841,3.13352,-2.11161,2.18542,-1.315
"20",0,2.6729,4.16694,4.21629,4.39717,0.17194,2.99745,2.86322,2.76286,1.62856,0.0463499999999999,6.47124,3.55732,4.6427,2.9858,-0.92722,1.08412,3.56758,5.08155,4.84538
"21",0,-3.34657,-1.29464,0.20642,-1.58456,0.58867,6.14036,2.63879,-1.71977,-0.17903,-2.77013,1.0902,-0.55265,-0.31955,4.66324,1.24956,4.29275,-4.38835,-1.34671,-7.72465
"22",0,-0.69075,7.67403,3.87303,4.8786,5.18597,3.08626,8.32615,3.80283,3.38192,4.19651,1.92983,3.84825,0.2956,3.47056,5.76147,2.27928,3.43783,10.34197,3.39016
"23",0,-4.12106,-1.62192,-1.20624,-1.81358,-0.90976,-5.48877,-1.26649,-7.21249,0.79208,1.12474,-2.37726,-5.2905,-5.01625,-5.24818,-5.2375,0.22054,-2.4093,-7.47032,-3.41856
"24",0,-2.41286,-3.3031,-4.23761,-8.18565,-2.51457,1.12077,1.0601,-7.167,0.83047,-2.22437,-4.84966,-3.44044,-6.08285,-1.78667,-0.24784,3.57621,-3.41577,-4.73342,-4.98831
"25",0,-4.91802,-9.41259,-3.6042,-8.95184,-1.0198,-6.10067,2.63488,-6.8229,-7.8071,-5.13742,-4.36675,-0.41225,-1.90287,-2.29411,-8.21264,-6.4752,-0.96249,-7.69167,-0.77781
"26",0,-0.19973,2.81498,-2.28234,2.40893,-0.27476,-5.8406,-1.79566,-3.2303,0.25584,-2.17103,5.64556,0.73796,-1.03916,-3.10523,3.59974,-0.15175,3.34752,2.27257,-1.29536
