"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-2.19931,-2.18445,-0.89885,0.18926,4.27305,-1.41203,-2.28476,5.10947,-4.4937,2.97,3.19048,-3.10762,0.41339,-6.03256
"2",0,1.37913,4.3393,-1.83038,5.24572,0.65215,0.31947,0.0281100000000001,2.63593,-0.75935,2.43567,-2.20638,4.84391,0.33007,5.13851
"3",0,3.44731,7.46925,-0.79245,3.99718,-1.50729,2.45956,3.46962,2.9642,1.31791,-1.25063,-2.35046,5.19378,-3.61661,2.75993
"4",0,-4.13586,4.30975,7.08837,5.79656,-2.54383,1.5017,1.02119,4.60917,0.93473,-3.02908,0.94211,3.54766,2.44176,2.01228
"5",0,6.13214,3.49065,9.22308,6.51637,5.71416,4.41542,1.21154,2.56777,0.0676899999999998,2.28073,1.71222,-0.71903,-3.09172,-1.3245
"6",0,-3.67197,-2.93785,-1.97039,-0.20324,-2.58709,-3.02253,-1.17688,4.31132,0.44634,2.55272,-0.7108,7.67385,4.55447,0.04278
"7",0,0.95202,4.28479,2.49327,5.08422,2.32966,2.89948,-4.85664,8.52176,-0.000960000000000072,1.77202,-0.73698,3.83561,5.17071,-0.14372
"8",0,1.90254,2.84922,-0.45984,0.51167,-5.66702,-1.09502,-2.28899,-1.25215,-1.2442,-0.45963,-3.93127,3.89952,-5.59589,5.50855
"9",0,-1.3587,0.21501,2.15004,0.16979,-0.94555,-2.72164,-1.28665,-0.5723,1.87945,1.66093,-1.09885,-3.00846,-1.2594,-1.33149
"10",0,-1.09106,-1.75204,-1.39872,-1.72867,-6.69002,-0.28507,-11.69317,-1.67584,-0.23135,-11.52528,1.31499,-2.1553,2.79994,1.895
"11",0,0.50608,4.77669,6.86119,0.20317,0.65419,0.32159,3.3116,1.91141,-2.05432,-6.8053,4.51243,-4.60781,-1.18737,1.27712
"12",0,10.43373,-1.35432,-3.9425,1.96924,2.82822,2.97362,-2.96332,1.86474,3.65474,5.03564,5.96617,-0.77381,1.5923,-1.52257
"13",0,-3.3511,4.55261,-0.13298,3.67426,1.5198,2.75979,0.65702,4.89618,5.65281,10.16715,8.84508,5.94319,6.68537,-1.08347
"14",0,-5.8376,-0.27118,1.41999,-4.833,-7.82807,0.69891,0.14792,2.03931,1.91424,-4.40461,-0.21357,-5.44203,-6.83574,5.40473
"15",0,-3.19646,-6.41794,-5.27092,-5.76315,-13.97731,-3.72815,-5.21719,-6.65224,-4.14764,-7.03692,-14.23536,-4.90293,-8.85735,-7.479
"16",0,-1.78064,-8.3883,-0.96442,-2.85818,-2.21996,0.86167,-0.13984,-6.80054,0.49079,4.05955,-2.57257,0.26413,-1.47173,3.53336
"17",0,-7.41337,0.95282,-2.76845,2.84201,-1.00312,0.76245,-2.24983,-3.4677,-3.06409,-3.59163,3.4004,-1.67099,-0.47363,-1.35969
"18",0,9.91546,-3.57713,-0.05667,0.50109,3.34747,1.73746,4.03133,2.09179,9.21637,2.93191,1.87337,2.95255,3.75662,-4.05658
"19",0,-7.52555,-8.33228,-2.08013,-8.6175,-11.85513,-2.50549,-11.94793,-7.52555,-5.07816,-2.4413,-5.97238,-9.71217,-6.47525,-3.09016
"20",0,0.68683,1.29147,-2.7302,-5.93856,4.28195,-2.01072,1.56143,0.66124,-2.90197,-5.17177,-5.02537,-1.31958,-2.69146,0.52546
"21",0,-2.09861,-0.63048,2.7156,-1.09069,-1.48991,-1.38369,1.609,-3.86411,-0.08753,-1.26588,2.41638,-1.70539,2.89903,2.34548
"22",0,-3.01859,-3.97045,-8.061,-4.83218,-1.44082,-7.84563,-3.28755,-13.09388,-10.65274,-9.36411,-8.49411,-10.66523,-9.49571,-2.30826
"23",0,-2.14748,2.38327,-1.61849,-6.95984,1.88754,0.82468,1.70559,-1.12702,5.07234,-3.11706,0.28153,4.08466,6.7604,4.09537
"24",0,-1.56104,-9.02449,-6.08338,-9.59551,-6.23807,-9.31183,-2.31166,-10.53386,-5.46688,-8.93936,-13.07854,-5.30478,-5.72888,-3.96111
"25",0,0.73279,-1.65662,0.14445,-2.7563,-0.16206,-3.87167,-3.30909,-0.3815,-6.49078,-3.62251,3.38541,2.19755,-5.25692,-1.93537
"26",0,1.98596,0.85145,-3.37072,-6.01297,-1.76849,5.01222,4.75798,2.13484,1.24344,-1.76798,3.55867,-2.15611,-5.92124,3.47122
"27",0,7.74963,5.86982,4.63816,5.67872,0.526630000000001,6.22975,6.82951,8.95546,3.64294,1.10184,4.54391,6.20225,4.91533,1.82603
"28",0,-4.66062,1.86957,-5.39685,-8.32753,-3.68403,-7.77182,-8.03299,-5.08447,-6.64276,-6.98607,-4.99791,-4.69463,-5.42323,-1.31909
"29",0,3.24384,5.47978,-1.76177,5.89776,4.72952,9.98742,5.06002,6.35081,8.93848,4.15377,0.93056,0.78917,4.43212,5.62735
"30",0,-9.82816,-6.05297,-6.95127,-11.97477,-5.42578,-7.04342,-3.86509,-7.92888,-11.88827,-5.71089,-13.81492,-5.33981,-6.89039,-5.4376
"31",0,2.77162,9.84805,5.24924,5.33597,0.22901,-0.325060000000001,0.26518,0.0868000000000002,1.28019,5.03762,-2.34384,3.48173,7.04753,3.09541
"32",0,-5.83051,-0.47789,-1.39032,-0.96386,-2.79408,-5.25279,-1.68212,1.50693,-8.74874,-3.51281,-3.45066,-5.45024,-6.05981,-4.16879
"33",0,-3.43478,-2.95221,-2.81488,0.12374,-1.06536,2.27511,1.14845,2.6916,2.57984,-1.92494,-1.08867,0.12707,-1.38212,-0.92357
"34",0,-7.13751,-5.42516,-3.63916,-3.82369,-5.17011,-3.14701,-6.63039,-6.12716,2.68582,-1.94058,-2.48423,-3.84747,-5.07285,-8.61136
"35",0,-4.32992,3.82298,-3.58051,-0.95502,-6.60019,1.293,4.72912,-0.25818,-4.98102,0.33124,3.9188,-1.01455,-3.74324,-1.74617
"36",0,4.9692,7.42318,1.23345,-1.73592,-0.48826,-1.87345,1.78541,4.28675,4.33235,0.51258,-1.27971,-0.36558,2.71885,2.88043
"37",0,2.72938,0.89219,0.86317,1.47997,1.27175,2.20164,0.24489,0.86357,-3.03153,-4.96285,4.79646,4.95807,-1.2659,-5.99574
"38",0,2.52816,4.22644,3.15852,7.29129,-3.13813,2.31485,6.93319,0.0175199999999998,5.06897,4.86086,1.41431,3.47858,3.49676,1.86515
"39",0,-3.71374,1.48061,6.2315,0.60568,1.95726,2.91208,6.25211,7.1736,-1.15384,0.26951,8.16902,6.85159,6.70507,3.67751
"40",0,2.51996,-2.97999,0.11607,-6.41036,-3.27627,-8.43116,-4.31044,-0.19562,0.48131,1.51621,1.79728,-3.83291,-2.81251,-0.77244
"41",0,-3.10988,-0.22329,6.35421,-1.64319,0.21933,-2.82854,-5.22149,-4.41068,-4.76422,-6.64266,1.5066,-0.0771699999999997,-4.90662,1.98606
"42",0,3.47712,-2.43045,-2.87852,2.60978,-0.46693,-8.44547,-1.33889,-6.63474,0.51517,-3.82458,-4.14512,-2.10136,2.24562,-4.66888
"43",0,0.8552,-3.59274,1.58977,0.50835,-2.83358,-2.097,-1.97877,-0.11683,-5.12915,-3.3716,-3.56322,-3.64798,3.32715,2.7038
"44",0,1.64499,5.70363,4.69945,-0.11579,3.99479,-0.96548,3.1441,1.63196,2.49572,1.37184,5.05864,0.51616,2.19637,2.49902
"45",0,-1.0776,-0.0473999999999999,-0.69966,-3.93701,-2.81875,-5.85142,-0.68849,-6.594,-1.34025,-0.62509,-6.51502,0.57579,-0.07467,-2.19459
"46",0,6.42005,-1.42306,5.05774,3.55382,1.41363,6.18705,5.14273,5.76371,3.4765,5.1936,7.35428,5.78839,6.7189,0.7765
"47",0,-0.0733699999999999,2.8563,-1.5044,-4.33495,5.30486,-2.81664,-4.71112,1.67753,7.66977,0.56263,5.46211,-3.10845,3.58418,-3.03765
"48",0,-2.77154,6.83803,7.98949,5.53854,3.95752,-2.14838,2.53748,-1.3373,5.7123,4.5457,3.66703,7.60631,2.4017,6.69063
"49",0,-1.86931,5.94532,-2.61807,2.34471,0.79583,3.01324,5.85827,2.07639,0.19156,3.16809,6.10682,-0.47939,4.57091,2.82928
"50",0,-3.25948,1.37695,1.56178,4.28285,-1.00809,6.58882,-0.08694,2.94105,-2.17419,-1.93792,2.06251,3.85672,4.40882,2.27324
"51",0,2.9697,3.29608,-1.78196,-3.56334,4.21016,7.89649,6.54832,1.22553,3.58349,0.95082,0.46584,6.02394,1.32518,4.50883
"52",0,-2.39769,-1.47891,2.73457,-2.3832,0.58394,-0.5634,-2.55604,2.66695,-2.32296,1.5957,-3.11391,1.15229,4.45003,2.54446
"53",0,-2.67056,-3.68024,-5.05113,-4.19249,0.59269,0.36737,-4.23041,0.0720800000000001,2.68801,2.73947,-1.13991,-1.57341,-0.55096,0.0184500000000001
"54",0,-8.56242,-5.87699,-2.18201,-7.68191,-4.27365,-7.4346,-4.37801,-6.86887,-1.99885,-7.0002,-9.0651,-0.88397,-4.26954,-7.68581
"55",0,1.62208,0.76108,-0.31509,-2.59358,1.27782,-0.4537,0.68904,1.63468,-0.25305,-3.46137,0.16654,1.67416,2.11723,4.73404
"56",0,3.67535,-5.67098,-1.23446,0.12109,5.13745,-4.21788,-1.44635,-4.75898,-1.97972,5.71663,0.79495,1.42293,1.4191,-1.84679
"57",0,-0.36082,4.01471,-0.48718,0.54605,-4.65428,-3.49151,-1.57245,3.67591,-3.2268,-2.57062,-4.03699,-9.45929,3.32771,-2.96114
"58",0,-0.21708,1.82,-4.58805,1.06986,1.19191,1.14729,-0.25131,-8.94027,-6.99219,-4.36275,-0.78155,0.15581,1.74454,-2.38675
"59",0,0.73752,-5.51972,4.43998,8.75582,-4.92856,-2.17153,1.78486,1.10543,0.36975,-0.72929,-1.16879,1.4027,1.60272,-2.8354
"60",0,-0.52442,-7.3472,0.97953,-0.7303,-2.53989,-5.04292,-4.3017,-1.64298,-1.0029,1.96012,1.89199,-0.99271,0.19487,-4.28852
