"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-0.78348,-0.80308,7.2174,-2.81092,-4.39903,6.61437,4.08498,2.01125,-0.45394,2.48193,-1.12095,-4.73098,-4.15818,-4.80365
"2",0,-0.96941,-1.74658,-5.40714,2.19373,-2.44055,0.00880999999999998,-0.12846,-6.44075,-1.1496,0.71801,0.11993,1.97581,2.58424,3.29379
"3",0,6.18089,0.68225,9.45346,9.40814,10.62916,4.59211,4.52518,2.5879,1.58721,8.87704,8.91041,6.04526,3.42356,11.49257
"4",0,-1.06903,1.39529,-1.35193,-2.3376,-0.27053,0.03587,-5.76998,-2.58987,-3.24754,-3.2183,4.07403,-3.82143,-1.14864,-0.25619
"5",0,-4.78436,-2.8627,-4.58645,-9.85651,-3.36538,2.86224,-7.95834,-2.39677,-10.46366,-10.49996,-5.47944,-6.57185,-6.02032,-2.23444
"6",0,3.21594,-1.19582,-6.44516,-3.18586,0.53018,-5.28455,0.79665,-2.17402,-1.91513,1.49561,0.26858,-4.21052,-2.93436,-3.0616
"7",0,-7.30595,-3.70114,-4.60897,-0.30915,-3.00822,-2.37282,-3.004,-7.61301,-2.62078,-7.73241,-5.74162,-7.44314,-4.08507,-4.01045
"8",0,6.56422,12.16696,-2.91104,6.64376,8.74038,0.5665,7.59568,5.6163,8.3191,5.47223,7.78497,1.04171,10.61365,5.55629
"9",0,-5.96636,0.54443,-0.34219,-6.54682,-3.70362,-0.34592,-4.28319,-2.70731,-2.06156,-5.11535,0.00878999999999985,-0.01932,-2.19369,-3.38166
"10",0,-4.45414,-3.30613,-9.09692,-1.31079,-5.47653,-9.25528,-8.54752,-7.19987,1.04761,-8.14751,-6.32852,-1.6632,-7.21673,-6.31838
"11",0,7.82038,13.4504,2.5932,10.99219,4.15094,5.60205,14.01502,4.44332,5.11676,8.42235,2.54978,8.17059,8.41928,6.31741
"12",0,-2.63025,7.94011,0.53409,3.38179,0.2346,-7.87393,0.12683,-0.69879,-2.7718,10.3228,-0.27205,-12.79521,3.94674,0.58148
"13",0,1.54062,-0.46893,4.46036,2.38884,-0.00339,0.22308,-4.09187,8.01068,-0.3267,-1.67769,-1.8492,0.47901,-2.74935,2.43131
"14",0,-1.70489,-3.22478,-4.09943,-0.66674,-0.81377,-6.72213,-1.2783,-5.62813,6.63819,-4.48854,-4.31446,-3.85733,-4.45986,-5.875
"15",0,4.19634,8.25254,0.51986,4.62291,0.52871,5.65942,-2.04949,0.96489,9.24686,0.71308,8.09203,4.30625,4.69175,3.32144
"16",0,-0.7862,4.12546,4.30563,3.18519,-0.90804,0.29852,-0.20653,-1.59723,-1.95074,-1.96261,-0.01496,2.62129,1.63432,-9.86657
"17",0,3.82756,-3.35148,-5.23354,2.42973,6.78574,0.98319,1.34258,1.35003,-3.05345,-1.69186,3.07172,-1.68866,-4.55254,0.66957
"18",0,1.11352,-0.26853,3.32898,5.46687,5.07335,7.8554,5.74938,6.03976,3.96717,4.17291,-0.10992,3.85237,0.22652,1.34539
"19",0,3.18914,7.25657,3.33744,1.62656,-0.67187,5.29629,2.75023,4.86887,-2.8869,-2.90535,2.86097,0.8733,-3.21269,0.20716
"20",0,3.05649,8.33728,11.00358,2.03759,6.85672,8.95564,4.45033,4.723,7.07262,5.18601,4.00046,7.44423,5.85731,4.73781
"21",0,3.03632,1.1597,1.11665,4.04801,2.44461,6.34295,3.32361,-0.56183,-0.10174,-0.53831,-0.98706,-0.30593,2.51819,4.08888
"22",0,2.85573,4.89768,-4.00828,3.15956,1.48653,-3.55121,0.56616,3.88309,3.10266,5.20019,1.48826,4.46868,6.97703,1.2939
"23",0,-7.47275,0.43284,1.91258,-6.01927,0.67714,-0.24451,-3.38906,0.63613,-3.79127,-2.34543,-2.83335,-0.40061,-7.11524,-3.63285
