"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-3.16915,-3.24637,-0.56967,4.48695,3.51669,-3.50365,1.57342,3.30515,-0.85026,0.8712,2.86881,-0.41993,3.91752,1.3725
"2",0,3.36507,5.23104,5.51757,4.83269,9.91114,7.41335,-2.69768,3.52978,7.34294,0.58273,0.7879,2.00852,3.59803,2.73434
"3",0,-2.0908,9.93519,5.02191,5.2982,3.63286,6.37883,7.66731,1.31146,6.39118,-0.60132,2.10722,4.45276,2.29553,1.19325
"4",0,-0.95107,-7.87144,-1.88369,-2.08642,-1.77302,5.43983,-0.0134400000000001,-1.16548,-0.38343,0.43625,7.44019,4.80221,-1.83811,-2.36645
"5",0,-4.71511,-6.62365,-7.42852,-4.38577,-5.59468,-5.40233,-2.19806,-0.93365,-1.84925,-5.13176,-6.19049,-2.65559,-8.48213,-6.35166
"6",0,4.86046,-0.19407,7.15823,1.78839,-0.17266,3.1954,1.6293,-0.94118,-4.85606,-1.20315,-4.24016,-3.39787,3.67973,-0.9878
"7",0,1.79047,-0.41465,-2.88156,-4.12817,-2.29111,0.55504,-0.4534,-5.34529,-1.32012,-2.48849,-2.67881,-8.5231,1.09438,2.93751
"8",0,-5.82925,-4.98103,-4.88851,-8.51832,-5.14649,-5.05376,-9.77451,-6.71192,-7.33441,-7.42491,-4.3421,-5.34868,-2.86893,-4.21785
"9",0,-5.49815,-5.37482,-3.12814,-4.76285,-6.01355,-2.06841,-8.29639,-0.97906,-3.53977,-8.75184,-6.80685,-6.08527,-7.45347,-1.60124
"10",0,-2.05424,-2.62389,3.66706,-3.65423,-4.12611,-1.52753,-1.96972,-2.08383,-2.41721,-6.3933,-5.3074,-5.56863,-1.64559,1.44124
"11",0,-5.94958,-8.68808,-4.19959,-1.10277,-6.34601,-6.37387,-8.09054,-4.2735,-9.2069,-4.9854,-9.3233,-12.63911,-9.12874,-6.54846
"12",0,-2.24143,-5.06416,-6.1192,-1.53819,-8.47051,-4.63782,-1.93277,-11.11136,-6.12308,-5.40789,-4.75498,-6.4252,-0.59331,-4.20018
"13",0,-2.25733,5.10274,1.15722,-0.68875,1.21194,2.24855,2.07826,-1.14688,-0.77447,-6.16483,-1.52029,0.45118,2.18535,3.00805
"14",0,-12.72383,-13.13575,-2.0891,0.29375,-7.42029,-5.07855,-2.88166,-9.80778,-11.77589,-6.573,-5.37795,-7.89952,-2.7091,-7.31291
"15",0,2.99944,0.41935,-3.78595,-2.83013,2.5459,-1.10112,-0.06122,-0.88016,2.31622,1.51754,-4.79286,-1.00817,2.37296,2.85333
"16",0,-0.04361,2.79826,1.31552,1.8195,-1.52207,-3.93239,0.31579,2.75443,0.01552,-2.26586,1.35576,1.09695,4.1823,1.96236
"17",0,-2.60304,-3.40243,-5.0644,-1.42566,-4.09678,-5.14229,0.14002,-5.42177,-0.75273,-5.38666,-0.58113,-1.61113,-4.82523,-2.93308
"18",0,-5.10695,-7.32994,-2.8205,-6.86999,-0.0911499999999998,0.7275,-2.38506,-4.1978,1.57503,-5.40934,1.56093,-9.02027,-1.94839,-3.14332
"19",0,3.9525,-1.27681,2.82045,6.81896,4.53217,1.63399,1.82096,8.15671,3.44382,2.3031,4.1786,1.50708,-0.78886,0.98247
"20",0,-4.13285,-1.6397,-5.61193,-0.76267,-9.42904,-0.0663200000000002,-3.65348,-10.10038,-3.49031,-1.89073,-3.20025,-7.03832,-8.74084,0.70466
"21",0,2.09017,1.2973,-1.13171,0.98612,0.85577,-1.97588,-4.30204,-0.78992,1.57624,4.97136,3.57173,2.64586,3.67267,3.35282
"22",0,7.58504,-2.04419,-0.45343,1.59463,-2.56416,4.0789,0.45103,-0.02672,-4.35333,1.15335,-4.27345,-4.5692,-2.18796,4.03333
"23",0,0.72814,0.72591,11.50424,5.28165,3.83095,-0.96889,7.57436,-0.5586,-0.26177,6.15494,1.38114,0.2838,1.70226,3.44702
"24",0,-2.40602,-0.74358,3.76626,-0.30871,-0.72024,4.40055,5.35761,2.62303,3.90531,1.97182,-3.90624,1.41963,0.28898,3.19693
"25",0,11.68789,12.23199,5.38162,5.96384,4.4838,7.5796,10.1597,8.69626,12.45488,12.35575,6.10279,9.98958,15.07417,9.26191
"26",0,6.50175,7.48831,4.75587,8.6895,4.09256,-0.87245,6.21178,6.9113,6.36743,3.64643,-0.28192,1.46305,6.99372,10.11643
"27",0,4.11756,1.17222,1.1521,-4.72555,-1.09638,3.99147,4.60999,2.36006,1.08731,4.18753,3.66847,1.22697,4.97411,-0.0760700000000001
"28",0,5.80987,8.5967,4.80186,5.62524,8.13274,1.49916,3.09275,6.72099,5.46202,0.82628,7.65625,4.33664,0.97192,2.6227
"29",0,-2.42931,2.44826,3.21509,3.17125,3.84315,-1.07743,-1.34906,8.16784,2.44317,5.82535,6.42725,4.38224,1.9915,-1.24323
"30",0,-4.00498,-1.50233,-5.23824,3.51557,-4.19577,-3.29621,-7.83277,-2.2488,2.12299,-2.50823,-4.12162,0.0420199999999999,-2.98723,-6.89463
"31",0,2.13855,-4.85446,0.47408,1.16315,2.91245,0.81625,-1.01712,7.36298,1.82216,3.53054,3.43846,3.37904,2.03,2.94395
"32",0,7.2979,4.9523,4.07889,6.36858,-0.02285,-3.5296,-0.92718,-1.68225,4.13092,3.19927,-1.67596,-1.82865,0.09667,0.14315
"33",0,-4.231,-5.91263,-7.76361,-4.66595,-2.87377,-4.85302,-5.74927,-9.77154,-7.32291,-5.395,0.64222,-3.56081,-1.47958,-1.74951
"34",0,-0.73082,-2.52664,2.90085,-5.36467,0.15026,2.31707,0.3099,-4.5234,0.89173,3.89444,-1.89045,0.31222,0.46252,-2.00792
"35",0,8.6195,6.42885,2.11547,0.51504,2.98821,5.85751,6.81293,3.02918,0.68078,5.14856,2.23659,7.75695,-3.83339,6.22447
"36",0,3.32423,2.87996,3.72985,2.35312,1.8464,-0.7187,0.05532,4.23725,4.59133,0.38192,4.64334,4.41054,4.06037,5.18796
"37",0,-3.71796,-5.3938,0.15766,-2.36186,-2.23591,-3.5786,2.71664,-1.14949,2.85443,3.03159,-2.93039,-5.66781,-6.50911,-6.54493
"38",0,7.58716,4.86667,8.13482,13.05201,7.83536,6.9419,14.96605,1.47233,5.60703,6.01716,6.07588,2.00243,6.8023,6.28078
"39",0,5.81425,4.95722,1.14501,0.39795,-2.88121,1.37456,4.92348,1.84415,-0.18628,-1.23873,1.62018,2.64317,0.45708,-0.50703
"40",0,-0.5755,5.20816,0.02191,1.67719,3.06119,-1.09951,-2.65191,-0.70109,5.6146,-1.21717,3.2458,-1.32287,-1.6557,0.26059
"41",0,1.95264,1.11368,0.90036,-7.48095,6.12951,10.47389,6.83484,2.8795,4.16948,-0.48073,1.19192,3.8914,7.91776,2.33172
"42",0,2.13321,3.49638,3.76997,4.23208,-2.11327,0.31696,-2.4781,3.90582,1.20742,4.52356,1.4876,-0.39279,-3.40505,-0.95376
"43",0,-0.16375,5.21434,2.02517,2.29621,2.08097,-2.11155,0.27623,0.24042,1.28783,1.77626,4.84755,1.26115,-3.29944,2.97595
"44",0,2.58276,0.23769,6.14926,1.27718,7.12683,3.64908,4.21965,-0.6667,6.45348,3.67073,4.14578,1.92782,1.03823,-0.86431
"45",0,3.58721,4.9026,6.41803,5.19227,3.66995,4.639,5.31616,3.61161,8.53182,8.56868,8.33702,3.29453,5.19507,3.80055
"46",0,-1.16979,0.50771,2.08441,2.02324,10.6332,-4.84915,0.36509,3.31726,5.26306,-2.88015,-0.9948,-2.56014,-0.0449,2.21145
"47",0,4.97276,4.07649,-1.86338,1.44335,7.07517,2.81995,2.25054,2.23359,0.86032,0.58133,1.88282,-3.26578,4.37446,-2.03538
"48",0,-0.41624,-6.90716,-6.53913,3.87261,-1.39107,3.36365,-2.68103,-3.938,1.74342,-0.67117,3.64301,-4.58707,-4.77776,-0.29164
"49",0,3.87077,4.07171,1.39965,2.25887,-2.56089,-1.72175,2.35028,0.44127,3.87879,-2.56743,0.71502,-1.51136,0.46733,-0.63024
"50",0,0.16934,1.94674,4.41638,-0.37905,1.07222,6.20426,-5.46473,-1.77044,5.57382,0.85105,0.87534,1.62543,-2.18161,0.97282
"51",0,0.87447,-1.22751,-5.3155,-2.64372,-7.30696,-6.94056,-5.43838,1.29263,-0.50624,-0.55107,1.10622,-0.58985,-2.31906,-7.43908
"52",0,-0.23702,2.17426,1.80202,3.83459,3.42467,3.82041,-0.33602,5.79934,7.47477,-4.82063,2.72378,1.33556,-0.69859,1.12217
"53",0,-0.0534300000000001,-5.34363,1.88075,-1.69586,-9.34923,-2.51055,-1.78902,-4.4761,-1.27145,-1.16302,-1.1247,-1.39179,-5.46763,-3.65315
"54",0,-4.37924,-2.83181,-3.49528,0.54953,-5.56291,-1.03753,-0.42702,3.85354,3.06941,-0.75181,4.30117,3.95991,-2.20218,-1.77854
"55",0,3.21586,-2.88601,3.40148,1.85025,-2.26519,3.48139,-0.31865,-0.77947,-0.37677,-0.22128,0.88232,1.98991,4.65493,3.72016
"56",0,6.33733,4.51511,2.7175,2.47199,1.85368,2.90405,0.39444,6.72268,-1.65883,-2.59292,0.05904,-1.432,2.74035,-5.16144
"57",0,1.58005,3.5647,3.78532,5.98768,6.75848,4.72129,1.08663,1.16951,-5.56227,-1.41745,6.97484,0.74713,0.93911,7.68311
"58",0,0.73917,1.01618,-3.29138,-1.95942,-1.9252,-3.46917,4.30475,-1.41108,-5.3576,-3.05103,-1.16071,-1.75892,-5.28341,-5.34683
"59",0,0.50602,3.80671,1.90516,6.9558,-1.40115,3.19399,-0.77901,-2.59303,2.30707,7.92076,-0.40128,9.16968,2.1973,1.42687
