"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,4.40366,2.42348,3.13679,-0.69078,-1.77868,-3.21162,-2.26404,-1.51209,-1.67162,8.54771,4.05366,1.62208,-1.64498,1.92333
"2",0,-1.98194,5.12201,0.66839,5.43904,1.93378,1.80446,-7.8214,1.56861,0.38093,1.9434,-5.98445,-4.43664,-1.68904,2.29914
"3",0,-4.21673,-4.96913,-5.34001,-0.11563,-7.36128,-2.48164,-2.92187,-4.15861,-4.47206,-2.96437,-2.96375,-5.92938,-2.84817,-3.20408
"4",0,-1.53243,1.92734,6.69704,3.85363,7.31397,-3.40089,6.14076,5.5497,1.16976,4.69585,4.9651,11.49782,3.55344,5.01366
"5",0,-5.16856,-5.68545,0.48484,-5.69881,1.88145,-2.85091,-1.57853,-1.79914,-0.53065,-8.18456,-2.37967,0.53365,-0.73494,-3.48229
"6",0,-1.89636,-6.18995,-2.33279,-2.41155,0.03666,0.5445,-5.79262,6.60962,-1.16189,-3.25418,-1.69246,1.16245,-0.04667,-2.22763
"7",0,0.56242,-1.31185,-5.57587,-3.43195,-6.19733,-3.94592,-5.06058,-6.73305,-10.92689,-0.65859,-4.13337,-6.56117,-6.4746,-2.93809
"8",0,4.30926,-0.30308,1.86717,-4.66581,7.05254,-0.84085,-2.94417,0.81942,-1.86469,2.33763,-1.81093,-4.37297,2.45096,-2.71164
"9",0,9.34327,-0.76759,5.13213,-4.44493,0.3797,6.72487,2.64271,-0.30309,2.88675,-1.94648,-2.60357,1.43189,-4.55622,0.34918
"10",0,10.45146,17.09229,6.95175,5.92531,2.448,11.28497,4.07285,3.60053,8.57295,9.65922,7.25703,7.73849,4.79134,4.0373
"11",0,-10.00344,-3.8137,-3.72825,-4.77366,-3.92799,-5.191,-8.27155,-8.46768,-7.21675,-0.93039,-5.25999,-6.7239,-8.06127,-5.10868
"12",0,-1.95602,4.3283,-7.78243,-7.25489,-0.47419,-5.43791,-0.23925,-0.93921,-13.07977,-6.16299,-0.38055,-7.27892,0.42643,-0.69404
"13",0,-2.52671,3.43572,1.09623,1.10233,-0.74099,-2.73032,-2.06181,-2.65566,3.39048,-1.42287,2.15067,-8.47446,0.64654,-2.23259
"14",0,1.41766,3.2785,-1.19055,2.32892,5.5426,2.27375,-1.33966,3.58286,5.47513,4.47217,3.2635,0.82079,1.43119,6.32404
"15",0,1.74816,6.27489,5.51621,8.80841,7.79948,2.49969,1.92972,4.04065,8.87027,6.94772,4.43077,6.80637,10.70925,9.97947
"16",0,0.88925,0.34841,-3.22256,1.50781,3.59086,0.0747,2.80613,3.6987,-0.5085,5.53942,-0.3407,3.02629,-0.42151,4.90508
"17",0,1.58021,2.25807,7.85823,-2.463,-0.65873,2.78847,3.81741,0.47792,6.40248,5.52429,5.29516,3.61359,4.04354,5.09211
"18",0,5.46761,6.28238,10.32896,7.75581,5.81563,8.99076,6.80675,7.45905,2.94237,5.71387,-0.36082,-3.32249,3.63364,8.40074
"19",0,1.07153,4.6798,-1.79948,0.19566,-2.38336,-2.82808,-0.66796,-3.3662,2.11829,0.77273,-0.17373,-3.63699,0.53139,0.49966
"20",0,0.34431,9.73437,2.71478,7.63819,0.94789,4.50442,1.43146,-1.94574,3.78498,-3.0298,1.27658,-2.68164,1.90958,6.09763
"21",0,1.07311,0.46115,6.38187,3.50641,-4.27725,3.05045,3.43586,-2.07006,1.35569,0.48174,-4.28973,0.52983,-4.1456,1.46261
"22",0,-4.80375,1.34175,-2.44152,-0.17302,1.68679,1.78465,-0.46939,0.15474,-1.29677,-0.79199,1.99817,-3.47581,-1.24511,-0.45545
"23",0,-4.50199,-3.83547,-6.08186,-6.20452,-7.92092,-3.35052,-11.15062,-10.28109,-5.46088,-5.89666,-8.62971,-6.98185,-1.80299,-14.33352
"24",0,-3.26954,-9.05097,-1.07447,-2.62943,0.11806,-4.78184,-1.54288,3.49109,-7.34458,0.44,-5.2061,-3.57641,-2.52411,-4.1528
"25",0,6.96681,11.09559,6.5079,6.10921,13.38041,12.87493,10.62397,9.25334,4.84308,15.43345,9.15435,4.97943,13.35074,9.96281
"26",0,-3.1189,-0.81092,-1.17754,-3.91774,1.16631,-1.48916,-3.22285,-1.70571,-0.71487,-7.7045,1.76266,3.63422,4.45278,-3.4558
"27",0,1.58737,-1.30939,-2.69188,-1.69446,1.44094,0.36479,-3.74217,-3.42416,0.42405,1.40781,1.30747,6.05754,1.05117,-1.89097
"28",0,2.69227,4.63576,3.15146,1.64982,5.1212,5.5636,0.1812,1.90775,6.31158,8.61691,0.7315,6.856,5.25963,3.35678
"29",0,-3.91037,-0.0434,-2.36115,-1.10438,2.56729,-0.14546,-1.35575,-1.63528,-1.54218,0.48076,-1.06474,5.65495,4.69791,-4.11766
"30",0,8.9599,4.67058,6.1994,5.15784,7.05328,-0.257339999999999,-0.28334,6.9797,0.43982,4.7795,10.71589,-0.44889,0.85564,11.17639
"31",0,11.78532,7.39161,7.1871,3.85374,0.74171,1.27331,3.90129,2.98445,4.63242,3.12156,2.3073,4.09883,3.43851,3.08324
"32",0,-0.18647,-0.52208,-1.31944,-6.9374,-5.19283,-3.73346,3.73974,3.81885,-2.99873,-1.64788,-8.46492,-4.26896,-0.04972,0.82308
