"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-0.00398999999999994,0.97763,-2.97583,3.19274,-4.97392,-2.8272,2.12481,-8.56683,2.76762,6.68389,0.0205,-6.64045,-1.83311,-3.13393
"2",0,-0.4104,0.50026,1.35306,-2.82148,3.0484,8.84338,6.1438,6.46681,4.58023,-0.23622,3.51251,-0.467840000000001,4.15946,3.61301
"3",0,1.36082,4.83496,2.46425,-1.84981,-2.2935,-2.51996,-0.72576,3.25617,0.0905,-0.19987,3.46864,4.72049,-7.22158,-5.2005
"4",0,-3.45441,0.50255,3.51266,-2.96936,-1.32663,-2.54397,-2.17273,2.68678,-5.7518,-2.89613,-4.4301,-5.33961,-1.09116,-3.30423
"5",0,-2.86952,-5.62852,-6.31259,0.83806,1.37763,-0.39839,-3.58171,-1.67941,-3.98754,-6.61772,-1.65527,-0.97279,-4.36796,0.14735
"6",0,0.33929,-0.43687,10.00678,0.9453,2.17141,-2.19136,-0.74126,8.05023,-1.90042,-1.85095,0.43778,-3.56124,0.02739,12.60564
"7",0,-5.53357,-8.76629,-1.88868,-1.94517,-6.45896,-6.71971,-6.73546,-5.08394,3.50986,-9.83691,-7.25993,-7.14956,-7.09878,-7.47437
"8",0,5.0244,6.50841,-0.80775,-0.84928,-1.77813,0.49407,5.71199,-0.68264,5.95105,2.77605,1.27984,7.12832,0.9683,0.45477
"9",0,1.36597,-5.05561,-6.75922,-2.92813,-0.74524,1.48868,-2.91613,-0.27253,0.53186,3.13776,3.70226,-3.3102,-1.33753,-1.91429
"10",0,-0.23999,1.7561,2.08466,3.83919,2.88391,4.37193,8.52646,4.80948,6.21616,-0.95786,0.28121,5.49131,0.91733,-2.05111
"11",0,-3.08552,-1.46219,-1.54631,-0.33619,-2.20242,0.65391,-3.20432,-5.42256,-1.93838,-7.692,-2.9852,-1.3648,2.6066,4.27307
"12",0,-2.43134,-3.19999,2.85785,3.36812,1.2252,-6.88426,-2.92507,-3.23849,2.51984,-1.06511,-3.14704,-4.6928,-4.85198,0.04836
"13",0,0.43185,-2.47402,-5.57016,-2.56364,-1.30012,-0.61471,-1.21572,-2.38649,-3.2657,-3.11085,1.6839,-2.78078,2.86871,4.71546
"14",0,-1.87559,-1.24554,-0.6052,-6.02166,1.52074,-5.32037,-2.17622,4.727,2.80537,1.31499,2.42061,2.44007,-1.01117,-0.87502
"15",0,2.46414,6.52973,5.2847,-2.37898,3.71869,1.78475,4.627,1.12862,4.46046,1.30573,0.75894,3.51993,5.27969,5.55783
"16",0,9.32924,2.95898,4.7402,9.44021,4.40602,1.9645,1.61019,2.19691,5.27387,-1.78534,3.94934,6.34052,5.33281,7.45302
"17",0,-0.40908,1.22089,-2.49865,0.22982,-5.13616,-0.53201,-2.55553,2.81862,3.24996,1.44205,2.67539,0.87391,0.0488500000000001,2.22524
"18",0,-7.42767,-7.93868,-2.67729,-2.33553,-3.40697,-6.9028,-8.60786,-4.19185,-9.29641,-5.76135,-6.40073,-6.19857,-8.96232,-1.72126
"19",0,-3.73349,3.39249,3.7734,-0.55905,-2.15089,-1.83265,2.94346,-0.06335,2.05407,6.44822,-0.66223,1.50573,-1.61931,-4.62889
"20",0,-6.64643,4.03813,-6.2978,-3.40325,-2.66903,-1.04173,-5.67788,1.4535,-0.30152,-3.49163,-4.63516,2.2094,-7.07591,-3.9463
"21",0,4.4711,5.98629,6.49289,6.37036,7.85333,3.16429,4.02139,-4.69076,-2.60008,0.42396,4.95177,4.06108,4.38182,3.69069
"22",0,-3.18273,0.35656,-1.20219,-5.35779,-6.82983,-2.19016,4.92989,-4.65158,-1.26144,-3.51947,-6.58111,-3.88291,-4.68385,-2.22269
"23",0,-8.18734,-2.73839,-0.67272,0.49661,-8.73926,-2.81655,1.08514,-0.76099,3.8691,-0.3379,-9.94117,0.10698,0.40179,-3.81345
