"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-4.11669,5.15869,4.06939,1.67682,-7.46716,-4.62357,-0.47107,0.0363700000000002,-2.1664
"2",0,-1.9306,-0.99272,-0.02866,5.51385,-1.31658,-0.47014,-2.21078,-1.23502,3.85778
"3",0,-0.87061,-4.26839,-4.68157,2.09955,3.23505,-1.86173,1.71173,-2.37966,2.6651
"4",0,7.62777,4.42481,2.07244,7.35317,6.94373,6.10638,6.66831,6.71676,6.53761
"5",0,2.53022,-2.24739,-1.23906,-1.12055,0.22518,-3.56323,5.36916,0.65261,3.82898
"6",0,-1.85626,-4.84661,0.99642,-4.15554,7.76511,0.56311,2.11134,4.84209,2.32716
"7",0,0.610399999999999,4.63214,5.2324,4.18998,4.02659,9.03894,8.19123,11.25734,4.44783
"8",0,4.52835,2.02191,6.7758,12.52519,10.84104,2.70386,6.52417,5.07373,5.22353
"9",0,-1.97243,1.98797,4.55512,4.05313,2.23441,-3.17193,-0.79816,1.19226,2.44439
"10",0,4.13649,0.66192,0.38871,-1.53483,-2.10447,-3.20589,-1.46464,-1.09404,-0.16501
"11",0,-7.81526,-3.18968,-0.91767,-4.39305,0.134230000000001,-3.28012,-6.91856,-6.59852,-7.14907
"12",0,-1.97798,0.36938,-0.7556,-2.32733,0.97141,-0.11355,-0.48046,-0.20973,6.77528
"13",0,3.28707,0.13701,-1.68697,0.62061,0.39087,1.32238,0.16887,-2.24168,2.56487
"14",0,-3.29085,3.58218,1.3886,1.38098,3.73458,3.04195,-7.47817,-3.43001,0.8611
"15",0,5.61699,-1.41323,-3.10205,1.30668,-2.01903,-5.28628,-0.71301,1.93868,3.12077
"16",0,6.61274,-4.30932,2.96719,1.6132,0.0563799999999999,-0.18472,-0.67959,1.42041,7.3898
"17",0,4.93313,5.8194,-1.74449,-2.49666,0.59488,3.13167,6.4724,2.76689,2.89448
"18",0,-0.45518,-6.89974,-4.98736,-2.45557,-10.51868,1.23503,-3.90219,-3.48726,-1.41904
"19",0,1.70808,5.04618,5.01708,-0.62597,1.14212,-1.30087,-1.96597,-3.83963,-1.69246
"20",0,-3.72332,-2.16248,-0.20955,1.89434,-0.65164,0.54327,2.94923,-1.5446,-2.94671
"21",0,8.75294,0.66419,4.62021,9.36656,0.67294,4.63722,1.1057,7.8802,3.02899
"22",0,3.78843,-3.51211,1.99217,2.11151,0.4827,3.06367,-1.56558,-3.50871,-4.49712
"23",0,7.23367,-0.23161,11.30656,-7.37903,-3.89215,-1.69745,4.41315,1.516,-0.16432
"24",0,-1.56845,-3.37453,-6.63024,-6.77371,-9.91861,-6.36564,-4.25802,-8.19548,-3.65548
"25",0,3.56232,3.27166,-4.12511,-2.96777,0.11416,2.70562,-4.17977,-1.67704,-0.9993
"26",0,2.64115,-5.38968,-2.43947,-0.57226,-2.53639,-2.26954,4.81763,3.92608,-2.76029
"27",0,-10.82813,-1.39598,-9.95171,-7.82923,-4.22663,-5.04896,-6.62378,-2.44329,1.1543
"28",0,0.50646,-3.77536,5.30191,4.39455,-1.92838,0.46658,-0.96119,1.15909,-1.24038
