"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,0.55338,1.13672,-6.49316,0.65429,1.39062,4.94469,-6.07916,-1.19551,4.4017
"2",0,-5.70164,-0.4014,-4.464,-5.53233,-7.255,-1.15101,-4.69346,-0.46295,0.22172
"3",0,0.10067,-0.41901,0.58264,4.86309,1.17991,-1.39706,3.48752,-0.8631,-1.48889
"4",0,0.95114,3.83436,5.08767,4.27014,-1.91506,10.19303,-1.38611,4.64096,-1.63209
"5",0,-3.21036,3.06183,4.67692,3.53618,1.8387,-2.94555,8.36393,6.87153,5.34779
"6",0,1.65957,1.01408,2.38102,2.02551,0.98438,8.19782,-0.67294,3.1608,-1.56569
"7",0,-8.91797,-4.91502,-4.89366,2.88837,-0.99523,-3.33621,0.58126,-7.04325,3.82897
"8",0,2.81353,-3.48271,-1.11995,-2.3674,0.0517,-3.36988,-1.58581,3.32946,-6.28688
"9",0,-6.35099,-2.0547,5.09901,2.02811,6.61124,-4.27107,-1.86549,2.9425,1.81546
"10",0,7.87294,5.36041,4.80062,1.04979,6.12246,4.0061,3.57056,-3.90262,3.90953
"11",0,4.6914,2.62579,0.58592,-0.20554,5.51792,0.6113,5.68849,3.65573,1.64948
"12",0,-6.34651,-10.3819,-4.02623,-4.60542,-9.78213,-7.18134,-0.8931,-5.20025,-3.85485
"13",0,0.0684199999999999,-3.50928,2.83511,-4.36112,-3.04386,4.21891,-1.70618,0.39846,-3.49277
"14",0,-2.49625,-4.6883,1.56814,3.63112,5.44479,8.15539,4.75512,-1.06398,-4.00189
"15",0,-3.68708,-8.31887,-0.93989,-0.83794,-5.34566,-1.25316,-3.38539,4.85845,-4.77709
"16",0,-5.47236,-4.69685,-4.18114,-1.24345,3.88355,0.45761,-2.93306,-7.37787,-8.02871
"17",0,-0.8077,3.68194,3.54288,6.63578,10.68206,8.07455,3.03111,9.87614,6.14035
"18",0,-1.14345,-2.08195,-3.82117,-1.55582,2.59105,0.87683,-1.22509,-4.38741,-4.92803
"19",0,-0.51477,-6.21124,-1.8792,-7.5851,-3.36359,-2.68964,-2.5229,-2.05634,2.11815
"20",0,1.66193,-0.79012,-0.40959,-3.74425,-2.76315,0.39659,2.74415,-1.22519,0.6622
"21",0,6.11299,6.54286,-0.36281,8.51237,1.8219,5.069,3.08019,1.73084,1.56203
"22",0,3.80344,-0.23187,2.24296,7.78079,5.41997,2.53057,6.1341,-1.21232,1.70739
"23",0,-0.37414,-5.87944,-4.14272,-0.38678,-0.90909,1.05579,2.04141,-2.57428,2.37856
"24",0,-2.72474,4.68335,-6.5638,-1.97956,-5.43198,-5.01353,-2.34161,-4.35572,-0.24201
"25",0,-2.88637,-1.8887,-4.58559,-3.74087,-4.38404,0.36604,0.61681,-3.65708,-5.1053
"26",0,1.66795,-4.09019,-2.69979,4.14854,2.32661,-0.69642,-1.05783,0.78775,2.81222
"27",0,-2.12791,-3.96641,-2.62945,-2.76788,0.76168,3.61765,-0.37603,-3.72531,-0.35464
"28",0,1.15027,-1.86658,-2.21766,-3.14872,0.3118,1.01316,-0.06864,-2.26336,-4.83129
"29",0,-1.31569,-3.07601,0.3651,-3.72816,-1.58118,-6.2323,1.97414,-1.29298,-0.7182
"30",0,-0.36126,1.36144,1.53709,-3.43493,0.5701,-1.19499,3.83831,3.09056,4.27445
"31",0,-4.12691,-6.51747,-2.8423,-5.69618,-2.22067,0.50967,-9.15226,-1.70028,-2.89242
"32",0,0.36554,6.02374,-1.03189,0.80014,2.54071,-0.2942,0.93344,-2.04356,1.28947
