"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-0.68475,-1.61293,-0.14448,0.0764099999999999,-3.13704,0.72921,-1.7286,-0.39621,0.4761
"2",0,-7.63964,-2.32519,-4.56525,3.63436,-5.15698,-6.23536,-5.3031,-8.11355,-3.0049
"3",0,5.80407,2.40754,7.29649,3.55608,-2.07231,4.20191,-0.72293,3.95588,7.92696
"4",0,2.22024,-5.92885,-5.77145,0.8635,-7.46279,-7.66232,0.0341200000000002,-3.81904,-2.24576
"5",0,11.15743,4.4751,9.25582,5.26601,4.85972,8.12226,9.79576,13.45898,10.12533
"6",0,-5.48481,-5.94317,-2.11558,-7.6147,-5.03047,-5.38445,-4.16441,-6.94716,-3.0975
"7",0,3.51929,5.72527,-0.38947,8.28851,5.19705,4.22998,2.59251,9.15937,2.87034
"8",0,0.16082,-3.68189,-7.86554,-0.42378,-3.40767,6.52923,-6.23816,0.5088,-3.60089
"9",0,-2.11823,-3.46601,1.72891,-1.22592,-6.30038,-3.25578,2.4254,-6.77819,-9.86619
"10",0,1.42465,1.88885,4.92145,-2.62517,1.58337,1.34542,-0.96208,2.28766,8.84505
"11",0,-4.48927,-6.51688,3.81583,-1.62995,-2.61325,2.16366,-4.76664,-2.59057,-1.6219
"12",0,0.85332,-3.00022,1.98319,-5.17285,2.74823,2.99613,1.39138,-3.25208,1.55683
"13",0,4.19456,0.99681,3.05496,-0.90333,2.91027,7.42145,3.48554,3.4873,-2.59239
"14",0,-3.12964,3.57668,-3.5352,-4.0874,-5.53139,-5.66825,-3.33506,-5.64654,-2.7663
"15",0,-0.64314,1.11421,0.10775,0.30409,3.65101,-2.57137,-2.12267,-2.5708,-1.91491
"16",0,-9.59481,-11.02076,-8.33878,-7.78293,-6.32294,-7.09269,-4.24839,-7.42584,-8.451
"17",0,1.24804,4.49167,4.62831,1.45601,7.60993,6.80713,-0.11276,1.70006,2.60385
"18",0,7.33005,12.23683,9.08176,3.23608,10.48352,6.89797,9.96882,-0.39216,6.01295
"19",0,1.65453,4.68127,4.61587,0.48257,1.76771,1.80403,6.3277,6.32662,6.48242
"20",0,0.92327,0.4885,-2.7083,-2.39917,0.07537,-2.17511,-10.25584,-6.23405,-0.16602
"21",0,1.59909,1.15365,4.786,7.39357,3.84673,1.38381,3.54113,4.28001,-0.94764
"22",0,2.44537,-2.40177,-2.7324,0.93163,-1.2915,-8.20938,3.97008,-0.19338,-2.20473
"23",0,6.59276,9.42597,9.70617,9.40836,5.73498,5.31522,5.83253,7.67457,6.50699
"24",0,-2.16986,-4.23266,0.921,-4.298,0.77998,0.0605599999999999,-6.11135,-2.15398,3.79013
"25",0,7.68408,0.15549,-4.3355,6.58056,-6.06214,-0.98903,2.48347,1.31525,-0.60712
"26",0,7.2729,1.77218,-0.43208,0.50122,-1.49682,-3.29058,9.48302,4.12353,3.39753
"27",0,2.37775,-1.93835,-5.08862,-5.6265,-3.68555,-8.57772,-5.29365,-1.90767,0.0601599999999998
"28",0,-1.8869,-3.55976,0.02471,-2.8265,0.49246,-2.31837,0.42297,5.27789,-0.63404
"29",0,4.30197,0.43844,-0.20997,-1.41167,10.88784,5.14307,5.91882,8.71759,1.04929
"30",0,7.59149,8.08673,1.09957,6.74126,4.10261,2.55676,2.85178,1.77135,2.72768
"31",0,7.46363,11.08284,9.25058,2.44388,1.19494,8.50939,4.83516,2.67282,-0.76093
"32",0,1.52037,4.24861,-3.20551,-5.55708,2.20088,4.27492,-1.53154,-0.83069,1.53109
"33",0,0.89278,-1.45476,-6.04571,-8.26866,-3.34744,-4.10583,-5.39023,-0.50295,-8.21186
"34",0,-0.78245,-3.63102,0.36862,0.59342,1.95479,-1.52548,2.8912,-3.06652,2.49389
"35",0,-0.60136,-0.22503,-5.09514,-2.14625,2.39313,-2.09327,1.16375,0.14595,-1.40432
"36",0,-4.49132,5.39187,-1.138,3.15608,-2.76037,3.52764,-0.48327,0.21965,2.24562
"37",0,-0.78998,5.39097,-5.34183,2.46864,5.11041,2.49588,-1.47627,5.39459,2.20042
"38",0,-4.7852,2.30938,-7.78652,-0.42758,-12.16989,-3.70309,-3.4825,-0.45305,0.91925
"39",0,9.42271,-0.26712,7.13146,2.44186,-0.55028,7.98331,5.17521,6.5154,3.58312
"40",0,-0.44542,1.71615,-1.18845,-0.92901,-1.87251,1.1629,-1.66699,2.55878,0.10557
"41",0,-4.35451,2.31892,0.58807,1.72427,-0.06562,1.40233,3.53956,1.59206,1.0074
"42",0,0.57772,1.2208,2.59463,-4.49938,-0.92327,-4.02453,-3.91194,2.445,1.05262
"43",0,-0.95058,-2.75828,-6.00294,0.19022,-0.2913,3.4605,1.83459,3.79493,-0.74323
"44",0,0.9091,-2.77308,-0.35429,-0.87761,-0.72974,-1.22602,0.66268,2.40188,-1.90426
"45",0,7.02611,8.04173,3.56742,2.15799,3.90994,4.96048,6.1774,4.43696,5.76863
"46",0,-2.66189,3.22904,2.17279,-5.40351,-2.70141,-4.13208,-2.15205,-0.41895,-2.80315
"47",0,-7.93793,-7.71718,-3.44544,-6.90099,-2.93509,-0.79609,-0.81095,-6.59489,-4.46733
"48",0,-2.85504,-5.75898,-0.38837,-3.27076,-2.74593,-7.66452,-3.07409,0.32024,-7.27612
"49",0,5.50226,5.61175,2.25627,5.64313,5.6716,4.27504,9.94104,4.98666,9.88579
"50",0,2.96218,1.47301,9.55605,-2.08471,-1.50635,3.98129,3.88266,-2.23757,2.8408
"51",0,-1.46803,-1.65419,-3.30459,4.13949,-2.96619,0.27017,-5.21706,0.77929,-4.47591
"52",0,-0.24174,1.2815,-0.4995,0.85012,2.26738,1.5504,-2.06955,-2.9855,-0.24115
"53",0,6.33478,7.44695,0.02105,-1.34252,4.14218,1.01391,0.84586,4.20387,-0.51423
"54",0,-2.30496,-9.83122,-6.40957,-3.1465,-7.8032,-1.53022,-4.98926,-4.53667,1.84435
"55",0,4.47812,-5.95709,1.31431,1.64357,5.37322,0.53621,1.82968,2.88709,5.37035
"56",0,6.60461,5.06699,3.37456,10.52542,7.83235,9.80574,8.30572,10.11447,9.14814
"57",0,1.85471,5.15708,0.23139,4.6601,9.11201,5.03628,6.70123,2.93708,9.67587
"58",0,2.07651,2.40883,2.39308,-0.86595,-0.64676,4.29711,2.27613,4.24224,3.38499
"59",0,1.34761,0.98881,-0.99542,2.76831,-1.28936,2.53,-1.28284,-3.69623,-5.93473
"60",0,1.79134,9.36046,0.52997,6.24357,4.55645,2.52584,-3.97011,1.44768,1.96506
"61",0,-4.47799,-3.39389,3.34046,-3.10488,-1.10835,-2.3958,-1.08781,-3.78431,7.81412
"62",0,-0.25561,2.61642,0.37635,-0.04628,-5.09486,5.6411,3.07431,0.85674,2.87625
"63",0,1.53801,-4.16798,0.50152,-0.47721,-6.12568,-0.13517,-9.89326,-4.62001,-3.16309
"64",0,6.36532,6.3827,3.87531,4.75687,5.09504,1.81467,4.2057,2.98034,-2.35509
"65",0,5.6455,5.91851,-0.26946,5.14621,6.341,4.18331,-2.5348,-4.54306,2.28251
"66",0,1.63344,1.09899,1.32597,0.41419,-1.05946,-1.80082,0.22999,-1.48757,1.41186
"67",0,-4.31623,-4.82978,-8.06728,-8.39738,-6.67568,-9.65005,-11.13748,-5.25769,-6.55833
"68",0,0.96211,1.13438,6.71553,-3.61164,0.32035,-2.83059,-2.31561,8.29751,-2.79445
"69",0,-0.31805,-4.95663,-4.69027,-0.49172,3.82193,-0.61854,-4.18026,3.18704,0.59739
"70",0,-2.78257,-6.49298,4.21442,1.14022,-2.78252,3.77389,-2.06999,-1.01174,-2.89276
"71",0,-0.91937,-3.52959,-0.87222,-0.61683,2.79762,3.39541,0.76832,-2.21058,3.63934
"72",0,-6.56291,-5.13017,-1.46152,-7.23032,-2.3846,-6.5641,-7.93964,-7.48987,-0.56174
"73",0,-4.51565,-4.52667,-1.33474,1.03998,1.20908,-3.99439,-2.57369,0.57883,-0.23144
"74",0,-6.22811,0.65067,-2.80265,-1.87912,-4.35574,-0.93454,-5.90707,-2.84408,-2.36637
"75",0,7.08958,7.3518,5.79116,7.10263,4.51557,1.08316,-5.22285,5.1802,2.12362
"76",0,-4.99208,-3.98266,-1.02521,-2.00501,1.64607,3.44085,-5.38829,0.87595,-3.38449
"77",0,0.21686,3.14392,1.01777,3.20583,-0.55587,3.67363,-3.87767,1.51537,-5.97391
"78",0,-8.1786,-7.71663,-4.24947,-9.88733,-13.04413,-7.83956,-9.05393,-5.29506,-4.01935
"79",0,-1.11761,0.11752,-4.5848,1.9331,-1.70988,-3.71102,6.77092,-1.83722,4.68513
"80",0,-0.95933,-0.62315,-3.76858,3.00575,1.34962,-2.38024,-1.63653,-4.97583,0.3365
"81",0,7.48466,5.36922,3.65778,4.22513,0.0939399999999999,1.40261,4.49243,-0.21882,3.53668
"82",0,-5.8141,-2.49001,-4.08931,-1.42636,0.01898,-9.37125,-1.64454,-4.58871,-6.09686
"83",0,-0.14744,3.19009,3.78217,-3.2948,-5.59989,-1.85239,1.98435,3.32856,-7.07963
"84",0,-4.63636,-3.54882,-8.95277,-2.49679,-5.45801,-4.00106,-1.15485,-11.56569,1.3176
"85",0,-2.90963,-4.04578,-2.50285,-5.7142,1.3465,5.97514,3.56471,-0.79927,4.03199
"86",0,16.33145,6.66287,7.30017,7.89818,6.77388,10.98543,12.08779,11.34174,8.61466
