"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-4.50989,-0.52227,-1.7968,-2.45771,0.00444,-1.37568,-2.26556,-1.98355,5.04235
"2",0,-6.29344,-1.52048,-1.61354,-2.30981,-0.99784,-2.64674,-9.97032,-3.18353,-0.11494
"3",0,-1.9125,5.29651,-0.94745,5.08533,1.8024,0.92975,3.21002,2.03582,5.05685
"4",0,4.44075,3.05772,3.72946,2.74411,7.09832,3.34421,2.944,1.68404,3.77414
"5",0,2.38302,2.49682,3.32011,1.76272,4.28135,4.26343,7.46171,0.48422,-5.16733
"6",0,-5.27661,-3.52069,5.36493,-0.25774,-4.57242,-0.88781,0.69546,-1.34868,0.46147
"7",0,3.50811,-2.28885,-1.05725,-3.14424,0.51292,-2.26889,0.46105,0.52619,-0.14377
"8",0,11.28915,10.13482,10.04758,3.54479,1.24262,4.6426,3.60649,7.64926,8.82495
"9",0,-2.36997,3.51452,0.0371,-2.79244,2.28673,2.11872,1.46162,1.95909,-4.93259
"10",0,-6.78951,1.50139,-2.38467,0.25031,-0.93134,1.79394,0.22279,-0.39041,3.31707
"11",0,5.31037,1.79853,-3.63056,2.0928,0.13429,-2.04328,-5.4526,-0.90363,6.7685
"12",0,-0.69412,3.04702,4.96575,1.32398,-8.62907,0.50606,1.40989,0.33484,2.4922
"13",0,-1.25252,1.73358,1.03315,7.19342,-3.31225,-1.40328,-2.14108,2.86726,-1.34072
"14",0,-0.27572,3.56823,1.3071,1.11569,1.08286,2.32223,2.78253,2.76529,3.87745
"15",0,0.47028,5.0038,-4.7702,-2.49659,-1.27535,1.68939,-0.67486,-3.72598,4.13346
"16",0,-0.94479,0.98917,-3.22096,-4.50323,-2.24518,-12.14444,-7.26193,-4.52603,-4.25553
"17",0,0.78193,2.14548,1.81438,-1.08167,6.25072,4.09844,6.53663,3.7286,2.8299
"18",0,5.42481,1.90264,5.53692,-1.36994,6.48796,5.89712,-0.41627,4.60077,3.27139
"19",0,-0.54903,7.04946,4.38486,2.7014,0.13067,1.49504,4.4651,-2.57375,-0.64848
"20",0,-0.03146,-1.66209,-1.26964,-9.6513,-6.11531,-4.61875,-2.83367,4.04645,0.7213
"21",0,-1.02679,5.70345,4.12454,2.50983,2.0073,-3.02355,-2.27257,2.76758,0.40066
"22",0,5.9693,2.62867,7.99999999999967e-05,3.09951,0.7637,3.07192,-1.75554,2.7177,2.8646
"23",0,6.41208,3.48776,6.81788,7.42974,6.46451,5.03288,1.80778,-0.13801,2.2731
"24",0,-7.23509,5.53395,1.02795,-5.96562,-1.63874,-2.55321,-4.98645,1.53732,-3.00981
"25",0,-0.4163,2.2466,2.86915,3.87059,2.82191,3.37154,6.47468,3.46293,0.60564
"26",0,-3.7993,0.19914,-7.06898,-6.30636,0.55904,-2.84306,-1.35904,-1.94078,0.45638
"27",0,1.05915,2.98124,4.56235,3.05896,4.45214,6.61096,0.57673,-3.68561,4.02783
"28",0,7.71304,2.63388,-3.51004,5.00707,3.95001,1.79743,4.2991,1.64803,-1.81698
"29",0,-6.02872,-1.73722,-0.88237,-6.32677,-10.53847,-2.29795,-4.41855,-2.49472,-4.36043
"30",0,-5.88135,5.47154,2.00435,2.48155,-1.81309,4.99292,3.0752,-0.47973,4.08556
"31",0,2.8265,-1.40556,-2.77829,-0.60365,-0.70166,2.38499,-0.24591,3.30928,3.26035
"32",0,8.11955,2.17719,1.66141,4.2855,2.19703,0.6831,1.26872,3.99484,3.15616
"33",0,6.04593,6.11923,6.09965,1.40556,0.09426,4.95853,0.23658,5.75482,1.64978
"34",0,3.52214,-2.32041,-3.26504,3.5424,-1.64051,-0.7441,-6.7925,9.51086,1.06161
"35",0,-7.12112,-2.20783,3.58737,-5.60071,-5.80951,-6.6308,-0.12293,-4.06844,-1.58512
"36",0,-0.39342,-4.76315,-6.56198,0.2903,-0.60002,0.16513,-5.568,-4.15513,1.95865
"37",0,6.5641,5.46407,7.96323,10.65627,1.64417,2.88277,4.91845,2.29308,4.37738
"38",0,-4.37016,-6.66076,6.86681,3.98479,-3.32079,-8.2205,-1.33745,-0.51169,-0.78992
"39",0,-1.1831,2.92506,-6.77907,2.51637,0.13183,6.44224,3.69282,-4.47798,0.31309
"40",0,10.87987,4.44693,4.14455,1.96334,5.66654,6.04313,8.48738,9.89582,4.66444
"41",0,-7.69402,-1.11244,-1.47656,0.21566,-1.58193,-2.1502,-2.56446,-3.60562,-0.77425
"42",0,7.6283,4.84532,13.16163,1.1638,7.82564,4.61716,2.97062,9.09898,4.44518
"43",0,-2.35788,-3.29636,9.47318,4.04609,6.33809,7.85223,-0.77433,4.36662,1.63641
"44",0,1.40505,1.41958,-1.43568,0.000400000000000011,2.30442,1.67678,-3.01353,-1.34951,-2.39618
"45",0,-7.59283,0.52218,-7.1992,-4.1702,-1.96578,-1.26757,-1.28875,-5.79574,-3.6952
"46",0,0.21687,-0.24073,-0.79909,0.22222,-3.02069,-0.59323,-0.0536099999999999,1.3344,5.70621
"47",0,4.42659,-4.62317,-5.2875,-7.41003,0.32707,-1.46547,-9.53141,0.12131,-1.50018
"48",0,-0.50065,0.38797,2.12902,-1.42371,0.6946,6.5603,-6.05628,3.9839,-1.97586
"49",0,-3.26849,-2.94861,-0.60636,-0.37861,-5.59164,2.1901,-3.57268,1.23161,-0.46023
"50",0,-5.546,-0.9423,-2.94218,-7.64843,-0.25943,3.83344,0.0875500000000002,-3.1135,-1.55752
"51",0,-2.2147,-0.69408,-3.32484,-0.88744,-5.04388,-7.93751,-1.11613,-0.61219,2.62593
"52",0,1.56551,-1.25372,-1.76426,-0.8971,-2.94986,-0.20218,0.89861,-0.07552,-7.24561
"53",0,1.11812,0.35279,-3.79462,-1.62924,0.29963,-9.64946,-3.43083,-2.02438,-5.14947
"54",0,1.3885,-1.80616,-6.41021,0.07442,-3.60861,-0.27036,0.36142,-7.86843,0.83311
"55",0,-3.06095,-5.25055,-3.45577,-6.31485,-8.28023,2.20793,-3.5526,-3.27685,-5.89941
"56",0,1.17654,-0.32171,-2.32566,-4.47674,0.3918,-2.65345,-0.99952,0.03991,-0.38453
"57",0,9.03069,4.75986,-0.69047,7.39919,2.38135,4.90893,5.88602,5.14271,3.77866
"58",0,-1.31892,-6.21631,2.08357,-6.06381,1.48472,-8.49092,-3.32932,-1.77058,4.33233
"59",0,-3.23188,-1.76968,-5.99362,4.2743,0.41909,0.40029,0.84902,6.10209,-0.5132
"60",0,2.83193,5.22434,-0.23243,4.33422,5.88686,4.99209,6.9643,4.61498,4.49743
"61",0,0.13875,-6.48644,-3.5444,-1.98683,1.10797,-3.92911,-4.00925,-2.34743,-3.35554
"62",0,0.68323,2.11365,-2.8183,-1.92269,-5.24624,1.04284,-6.86461,-0.85459,-1.53109
"63",0,3.00729,1.18251,-2.05797,2.50611,-0.24412,-2.6718,2.65853,-0.5238,-0.63127
"64",0,0.63908,-4.55327,-4.73567,-4.7334,-5.76598,-4.72647,0.68245,-3.14134,-5.8324
"65",0,-2.26455,-0.63978,0.8774,1.64504,1.75154,-1.51023,-1.10406,-2.55779,3.25432
"66",0,-1.74961,-1.82776,-4.62619,-3.34198,-4.13363,-2.39684,1.96632,-7.05614,-3.3285
"67",0,-2.43724,7.64909,5.95895,-1.90951,0.98098,-0.0943700000000001,0.95905,9.23142,4.32562
"68",0,-1.68926,-11.4127,-0.71866,1.08438,1.25864,-1.04228,0.26675,-1.89681,4.06912
"69",0,0.9062,-5.86821,2.52719,0.36935,-3.44596,-3.24565,-3.10826,-7.23787,0.0434600000000001
"70",0,-1.61012,-4.34047,-2.8763,-0.0115500000000002,-5.99701,-2.87126,-0.14973,-0.66698,-7.04251
"71",0,-0.47281,-5.52522,-3.46245,-8.80795,-6.03368,-1.53458,1.32922,3.71308,-3.93559
"72",0,-0.35806,7.10285,-2.10559,-2.54188,-4.16596,2.87721,-2.77732,3.40166,0.83122
"73",0,5.25412,-2.99137,-2.80466,-2.85213,-5.71618,0.75856,9.89436,6.47822,-0.21171
"74",0,-6.48617,-0.22112,-1.9433,-1.16908,-0.74903,0.07927,1.94822,-3.32786,3.00988
"75",0,-3.50353,-3.10286,-5.0317,-0.4983,-3.41425,-3.9725,-1.33492,0.73078,-5.99245
"76",0,-6.2094,-0.62432,-1.38821,2.3269,-3.57789,-3.81123,-3.33424,-1.57655,-5.78793
"77",0,5.43432,0.86597,8.19707,2.43614,6.37483,2.9578,7.04359,-0.4349,8.85191
"78",0,-7.42748,-0.50111,-10.84318,-9.3197,-0.59635,4.35445,-3.11068,-1.83414,-8.32087
"79",0,3.49542,1.09401,4.73676,1.42349,-2.38409,4.4337,5.07245,0.5574,3.60847
"80",0,-0.92411,1.07521,7.6334,1.17961,1.1644,3.14867,3.16043,-2.55415,-5.09735
"81",0,-2.6481,-5.20015,6.69487,-4.49263,-1.88645,3.239,3.58916,-2.72976,-2.96848
"82",0,2.15073,1.41442,6.19645,8.22961,0.19645,5.07235,5.78382,-1.80199,3.87681
"83",0,1.83379,3.83556,2.23995,0.15451,-1.51502,-5.82468,-0.8761,-5.20671,-4.43233
"84",0,-0.88589,7.17722,-1.35682,-2.79476,1.29822,0.61255,3.92827,2.516,4.75819
"85",0,-4.32031,-4.08015,-0.98106,-4.46315,2.19819,1.85751,-2.73101,3.35537,2.21299
"86",0,-0.94846,-4.60093,-3.20726,1.91304,-1.42665,-0.42209,0.38818,-4.95512,1.88941
"87",0,6.08654,-6.0129,-2.69431,-0.67118,3.27864,0.95615,-1.30906,0.29911,3.72183
"88",0,-2.47659,0.26186,0.93313,0.01705,-4.1809,-3.53195,-2.00913,4.39203,-9.46481
"89",0,6.00864,5.56188,4.25629,5.09287,5.4375,7.90866,-0.000110000000000277,2.29996,7.39691
"90",0,-6.58598,-5.69466,-6.27192,-1.57623,-6.14164,-6.52156,-3.22833,-3.36852,-8.31188
"91",0,0.2154,-1.92812,4.18794,0.2375,-1.19431,-2.26359,0.02621,0.33948,-4.07334
"92",0,1.41104,3.62128,4.67357,1.92585,11.26935,4.5905,3.52162,7.65474,5.70888
"93",0,1.51063,3.0959,-0.86032,-1.01158,-0.70643,1.14657,-1.18706,5.17383,-1.31897
"94",0,5.03977,0.18605,-3.14103,7.40665,0.54018,3.07389,3.60721,6.66949,9.41068
"95",0,-8.33249,-4.42107,1.81991,-9.89208,-8.57,-5.67636,-2.5317,-3.2346,-6.04624
"96",0,3.14274,-1.03985,-0.5647,-3.36328,1.29557,4.30005,-2.09634,-1.35463,6.49157
"97",0,4.34346,6.05467,4.11761,-1.63786,3.232,-1.06207,-2.59233,1.11268,4.27893
"98",0,5.03651,2.92692,5.64433,3.32318,4.6043,7.02648,2.83725,8.19323,6.5406
"99",0,-3.33458,-0.94738,3.53895,4.29028,4.58225,-0.34326,3.80909,0.70236,0.65815
"100",0,-0.64698,4.51777,-6.50017,4.64217,1.91421,1.45781,1.84536,-4.27865,-1.94013
"101",0,1.35226,0.01851,1.8789,2.29678,-2.65441,0.36342,3.71788,1.34019,4.1914
"102",0,-3.7637,-10.10043,0.64915,-9.52054,-7.8728,-1.20843,-1.17815,-7.11216,-4.5809
"103",0,0.26924,1.06644,5.72393,0.24597,4.16506,8.35876,5.84296,0.53164,4.33598
"104",0,6.18772,6.20961,10.3366,4.35457,8.10387,0.94146,8.31796,7.16485,8.08523
"105",0,2.00017,-1.01178,0.26234,-2.57453,-0.50637,-0.11533,4.52997,1.67179,2.90341
"106",0,-8.77864,-1.55811,-5.81132,-6.85053,-1.00807,-9.50208,-2.74063,-6.68258,-6.64053
"107",0,8.71921,1.50886,5.04747,2.57965,4.15425,3.29617,6.88177,1.67492,4.48661
"108",0,-2.17509,-8.80823,-8.89362,-3.87386,-5.48158,-3.32052,-2.23004,-6.34847,-5.14145
"109",0,-1.3532,2.10078,-3.48584,-0.66351,1.03035,-2.60461,1.21557,-2.18099,2.21809
"110",0,-0.88186,-1.19873,4.42293,-1.35612,-1.09596,-0.43988,-1.67681,-0.85714,2.43131
"111",0,-4.28506,2.90381,-2.41311,-1.05345,1.44739,1.39651,-5.24575,1.95557,-0.61432
"112",0,4.3448,6.06615,3.81713,5.71814,0.22548,-0.82845,6.20493,1.50435,6.31167
"113",0,0.0720999999999998,-2.59694,-1.16207,-5.70011,3.96865,-8.70172,-4.78866,-1.6343,-2.61414
"114",0,1.65372,0.02188,1.40279,1.33502,4.43272,-4.16593,1.98581,-1.94553,1.96696
"115",0,-0.87695,-3.43307,-0.0116099999999999,-0.55973,3.44983,-2.68031,1.18585,-4.46702,-5.45814
"116",0,2.77043,0.84779,-1.5998,-3.41099,0.99583,4.84353,1.92339,-5.6469,1.67912
"117",0,3.00245,2.39638,3.39402,-1.12388,2.64024,8.17256,9.90909,2.99185,3.42204
"118",0,-1.0002,-8.15597,-3.56586,-3.18041,-0.5834,-2.12516,-5.3336,-3.30253,3.31044
"119",0,-5.48207,3.22267,-8.93284,2.33172,-1.80063,0.31182,-2.95917,0.76443,-2.15835
"120",0,-5.17581,2.87664,-1.19377,2.50446,-0.13341,0.17343,-3.32463,-0.42868,0.0349700000000002
