NA,NA,NA
2,8,6
NA,NA,NA
NA,NA,NA
4,7,12
4,5,16
9,10,30
6,10,19
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
7,8,25
6,8,10
4,6,18
3,4,9
4,7,23
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,7,6
NA,NA,NA
4,5,22
5,9,21
7,9,11
2,9,7
2,3,1
NA,NA,NA
NA,NA,NA
7,8,11
4,6,5
NA,NA,NA
2,9,7
7,10,34
3,7,5
NA,NA,NA
NA,NA,NA
NA,NA,NA
8,9,18
2,3,1
NA,NA,NA
2,8,6
NA,NA,NA
4,8,14
8,10,29
NA,NA,NA
NA,NA,NA
2,3,1
NA,NA,NA
3,7,12
4,8,8
NA,NA,NA
5,10,23
3,4,16
4,6,18
3,8,7
2,3,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
6,9,16
2,5,3
3,8,19
2,6,4
NA,NA,NA
6,10,12
2,6,4
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
5,9,17
NA,NA,NA
NA,NA,NA
7,10,33
NA,NA,NA
NA,NA,NA
6,9,17
NA,NA,NA
7,10,33
2,9,7
NA,NA,NA
9,10,17
NA,NA,NA
NA,NA,NA
2,7,5
3,6,9
NA,NA,NA
NA,NA,NA
8,10,24
NA,NA,NA
NA,NA,NA
2,3,1
7,10,36
NA,NA,NA
NA,NA,NA
2,3,1
2,4,2
6,9,10
NA,NA,NA
