"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,47.16209,16.86653,14.91394,32.67495,19.18106,-12.08651,-16.15779,-6.73624,12.60846,24.72999,24.48616,-2.76105,40.66154,-34.9561,36.42871,13.39882,-27.38541,34.08877,5.94361
"2",0,-79.8598,-72.62755,-45.44469,12.77607,-34.27675,-109.14496,6.08674999999999,-39.50243,-49.9766,-97.31457,-33.73073,-85.79844,-55.26947,-24.51234,-17.15864,-18.54855,-29.35645,-53.29454,-73.11758
"3",0,25.0464,32.80607,38.68704,4.96069,-1.90301,37.37515,9.70322,40.19466,-39.91383,-7.40813,6.92693,25.31334,9.68262,2.22889,15.43016,51.01491,9.62306,26.4991,30.91451
"4",0,18.10142,44.73999,33.72139,35.24324,0.39358,7.54572,7.14887,24.17904,7.34976,-11.02526,31.36322,8.0065,-6.87111,13.05825,-52.92771,10.36753,69.87994,19.25609,-24.22069
"5",0,74.7922,48.22275,18.61498,-62.00348,-24.04427,46.53489,44.80363,17.05556,-69.91946,99.97895,20.2599,-6.34439,-16.11892,-7.43477,-8.7127,5.16894,4.78975,47.67955,38.41172
"6",0,3.6283,33.22799,18.49364,37.26164,45.61956,-11.36049,29.58407,-3.73063,25.10901,7.9801,22.40061,10.66981,47.01122,39.38969,48.33687,38.12604,11.86614,32.98847,-29.90047
"7",0,-30.20681,-62.5151,-66.38048,-27.38527,-40.47293,-62.71098,-24.99898,-9.18803,-55.31102,-57.82532,-24.61706,-20.0618,-93.98863,-98.46358,-78.51835,-61.45371,-37.50491,-57.28393,-51.55422
"8",0,-77.78402,-34.85577,-89.32624,-42.93143,-40.26443,-114.27342,-59.71081,-85.63026,-53.57208,-86.78327,-53.14634,-87.47432,-55.87246,-118.91512,-74.62339,-90.53645,-113.25946,-58.2928,-106.84072
"9",0,86.1394,97.82489,101.26226,82.42091,76.20643,80.37512,93.19856,134.87498,68.84335,78.81313,48.31422,103.31029,102.80224,17.68542,17.03628,61.7122,75.54811,63.94678,98.03712
"10",0,-59.61943,-8.93652,-45.08047,-2.99769,4.22762,-22.32107,-58.47482,-56.35516,24.59623,6.64404,-55.3932,21.11998,1.28123,-40.54246,0.501520000000003,-6.86891,-30.0206,-8.21128,40.0758
"11",0,21.92197,8.37313,-86.83485,-35.96524,-20.40148,-38.19064,-44.10921,-15.65394,-41.8869,13.9209,-12.60916,-25.98674,-61.63656,4.78558,-43.20426,-24.30312,-32.51392,-21.25164,-4.2694
"12",0,-67.53624,-45.60717,-27.60632,-62.21008,20.27393,11.26845,-12.2451,-22.04538,16.54289,-49.708,-21.34729,-1.43914,-54.97741,18.97335,-26.80858,1.45613,-3.70288,-20.12443,-43.89002
"13",0,59.95515,88.40123,23.86966,8.15008,30.12543,47.40344,15.08743,20.4449,44.78522,37.992,38.22093,36.1898,25.56155,40.98672,40.83798,24.64367,-6.48279,-33.26455,73.40484
"14",0,-3.20436,-11.1395,26.70054,-26.03281,-61.16384,-78.84278,-46.90882,-54.35212,-15.52542,-4.70427,-28.4509,-74.4536,-2.26142,-59.09539,34.49808,-0.833950000000002,-14.60334,-25.42179,-59.32057
"15",0,-60.22939,8.32685,-29.91694,0.791399999999999,-9.15375,-6.61623,-50.39265,0.00253000000000014,9.25042,-54.27545,-25.17074,-28.50104,-54.14957,-53.34512,-9.04401,-66.23217,-56.06327,-70.62324,-1.09178
"16",0,44.81143,52.13184,10.33082,11.20607,44.20254,-35.40302,-19.70952,-7.04322,3.59377,-32.4488,-17.54861,12.3116,-9.77553,-0.70537,-36.38494,-5.82518,10.42155,-0.5025,13.63525
"17",0,-0.414739999999998,4.27823,-36.12052,10.09186,57.40443,53.29784,43.27723,44.99337,17.46779,9.08612,31.10626,-13.58135,43.32617,17.72336,-6.0912,26.31973,25.39226,31.03534,43.11501
"18",0,-18.17124,-5.44142,19.859,58.54543,-10.53813,12.01704,34.22959,20.80333,54.18754,-8.85338,-38.69401,35.46761,51.46539,20.93214,27.97294,14.52816,-13.53245,16.56988,38.75241
"19",0,21.12404,-12.2308,33.46393,2.84791,1.3221,89.23799,12.25838,-47.27713,-7.23066,-5.27889,16.98159,-29.61428,-2.55267,30.35302,34.40459,41.68478,-75.35748,26.14225,27.279
"20",0,-1.39697,-49.12266,-18.78265,-11.99786,-15.06221,-41.60504,-54.21912,-52.33598,13.20615,-33.75671,-51.36927,-15.50292,6.31055,-22.38858,-36.90353,-49.81323,7.35042,-7.66082,-50.74329
"21",0,1.77454,-3.14034,-19.78662,12.71484,-18.55567,22.27422,4.12078,-78.59483,4.35996,-46.23266,11.48454,-5.4265,1.62386,19.57122,10.34112,49.79654,58.31792,77.75483,30.8329
"22",0,9.0237,37.39907,38.43609,40.02001,15.82718,-38.83413,14.55655,57.65768,58.57667,14.23681,41.36891,12.19887,43.34945,18.08748,21.05516,57.22719,-4.39403,13.69788,-8.55944
