"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,11.87297,-6.61016,-0.49061,-3.31817,-68.66505,-11.70504,-9.81248,-45.84749,-6.89527,-5.1047,-37.53016,-17.17282,-16.9602,-28.54073,36.43993,0.838469999999999,-13.11735,41.557,-63.90691
"2",0,49.91116,15.22916,55.19374,2.84712,27.25765,23.05378,35.08883,37.18551,65.02415,27.93158,-15.50053,-4.79264,33.99947,42.34096,26.58972,92.73987,30.19334,12.92091,-37.92644
"3",0,13.16609,20.19859,37.1655,24.69491,67.3876,13.61675,19.34819,15.27158,37.74568,36.70168,85.72663,26.22409,59.34066,27.92719,42.11231,-1.36109,25.53367,14.32063,81.63173
"4",0,27.77671,-8.53611,-0.15036,34.30048,-12.93266,-23.31259,-14.62895,-23.04562,-62.30429,-8.31017,-13.58381,-4.61668,-32.05617,-34.33229,-12.89727,21.55231,-19.401,-6.76977,-15.67023
"5",0,-16.20747,-37.87047,-52.04025,-49.05837,46.43585,-8.56827,20.25889,-7.46158,18.52182,14.0847,-55.52068,13.66542,-9.95921,-0.37379,-9.19534,-5.28423,10.47072,-27.9071,-42.40342
"6",0,-29.67349,-9.04287,-53.19696,-80.50329,-45.95016,-21.06014,-38.83322,10.62023,-36.48137,-57.46461,-35.37736,-29.56984,-46.00018,3.88323,-34.9902,-14.51059,1.79613,-49.69989,-35.88125
"7",0,-127.5719,-93.41053,-93.81583,0.60351,-24.71005,-60.96039,-40.28644,-45.39901,-60.55909,-48.05879,-66.15753,-67.35161,-78.30359,-37.60923,-73.53129,-75.2052,-59.35577,-87.90645,-79.83667
"8",0,11.98359,38.30436,-18.89723,8.81283,-44.48511,2.28652,-31.35821,-52.05882,-16.70456,33.63741,-47.04225,-7.90331,-14.20607,-30.23317,37.55177,29.59858,-51.32652,-33.08626,43.39172
"9",0,-59.36333,-16.35791,-2.72627,-80.21405,30.64998,23.61453,-21.36,-68.23242,34.69097,14.9151,-18.54365,4.0278,-31.84249,-20.70429,11.35641,36.49113,-55.85444,3.93119,41.03569
"10",0,43.48115,13.82371,-41.74025,43.93553,28.21673,16.20881,98.50103,24.87348,82.76401,54.78858,27.57814,105.67003,77.97235,44.75872,1.19522,1.05132,59.76077,3.4018,58.70753
"11",0,53.08572,53.148,-34.43342,10.21776,-13.13714,2.70259,-33.21282,-6.05914,-1.38346,7.85857,56.72755,42.80687,-7.0663,17.32696,-18.24647,10.05242,-11.69577,-47.72721,-24.44735
"12",0,-7.85087,29.31546,21.16027,34.60363,16.78219,13.58385,53.63513,-23.7294,-19.64888,9.56526,33.6588,5.10435,17.80454,61.54918,59.18471,9.07248,28.49775,13.06941,-14.32512
"13",0,3.61227,-30.24541,-7.8933,-14.50656,11.23831,11.06309,-21.1733,21.39333,-22.76001,-47.7047,-18.93446,-36.94164,-41.42114,-24.83794,35.73448,-0.31038,-18.75521,-39.82669,-5.03252
"14",0,-77.82474,-26.14787,-29.36332,-30.3495,-18.41617,6.84352,53.61503,-36.65025,-62.05962,-4.36264,-42.28504,6.97465,-5.6782,-18.84562,-25.53427,-5.44121,21.00748,-9.02537,-7.28122
"15",0,5.44181,-3.38091,16.07375,-4.46457,13.8857,13.96682,-3.38184,-2.32542,11.91667,-8.29889,-1.54014,-38.31847,-11.90028,1.3838,22.35886,-11.82917,-10.02663,37.91276,-32.76936
"16",0,-81.90983,-20.61463,-61.38886,11.87788,-32.75454,3.67369,6.83318,-66.52829,28.59459,-0.88945,-3.00891,-23.01077,26.53632,-3.11206,7.21853,-1.50193,-0.93478,36.69073,-5.31841
"17",0,40.92884,102.64356,32.55122,59.12848,56.37661,-72.1839,14.13449,30.40847,35.19386,2.76116,57.48658,39.08621,34.82429,36.06134,68.79641,75.21367,58.93389,58.66333,-9.01167
"18",0,-19.76392,-37.69068,-54.89054,17.74768,-55.09078,-20.5953,-5.46308,-21.97421,-44.58273,-61.0582,-20.54804,-4.38134,-23.66958,-65.5321,-13.79648,-53.07673,-14.06337,-19.68763,-22.77736
"19",0,50.23335,58.36487,29.72825,0.93524,37.37432,25.76337,-14.21803,5.63438,61.94004,62.64244,34.67251,54.05116,38.48544,-4.39147,5.69908,17.66513,20.84936,30.73938,45.26143
