"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,58.04822,29.73229,16.29398,-7.039,52.85611,-6.31806,23.03575,-25.56489,68.85677,48.73972,2.3482,10.3881,35.56896,-11.65743,23.95808,5.71453,10.82058,52.08978,108.60378
"2",0,16.33057,45.4257,51.50064,25.71217,17.77611,45.92659,-6.50494,30.15989,3.995,9.81344,23.37419,-20.89468,-4.87692,27.55761,1.1302,-2.00039,18.96988,1.20237,-22.46143
"3",0,41.02561,74.63894,70.34904,59.7337,32.64847,6.41439,33.82361,104.45741,142.72377,119.36912,58.94913,62.88386,117.40354,121.16185,70.5557,98.49129,25.8532,68.61967,57.85287
"4",0,105.60454,-26.68356,52.91321,56.35915,38.2092,52.74494,87.0921,1.76352,54.71531,63.09945,30.64981,122.86288,23.7012,71.04228,59.02523,85.0713,26.62385,81.61145,70.04339
"5",0,42.47745,50.63652,13.62195,-9.71381,72.41773,-6.19191,33.39282,1.70899,67.70166,-7.94694,46.56294,72.87527,26.65387,61.03673,75.14003,15.17568,-4.17252,45.04181,32.54131
"6",0,25.06713,-76.08681,-62.65782,-56.87177,-104.38978,-19.91052,-79.55218,-28.62506,-19.5758,-19.7206,-44.05846,-92.29935,-36.43249,-91.6524,-77.98097,-37.86112,-69.07767,-39.61381,-67.2834
"7",0,7.71743,-2.8372,-9.80928,41.34134,21.01109,-47.06215,-18.12108,26.28143,24.31211,-3.34409,-24.14107,17.00657,-6.51583,38.02341,-38.31091,-6.44864,-17.34904,78.04126,27.86905
"8",0,-41.79459,-41.91006,-70.24353,-78.38841,-47.72577,-15.80996,-28.53157,-19.56708,-18.11522,-69.03587,-24.9945,-9.34957,-65.72236,-19.87194,-5.40019,-10.86129,-27.69834,-26.93194,19.38472
"9",0,56.29974,62.23103,-3.17029,7.84118,55.18721,-7.39651,12.33713,105.22219,15.88899,43.30547,48.23066,25.89195,38.64528,43.69132,58.11686,42.71045,24.43871,43.53309,45.4934
"10",0,21.89072,27.54209,18.81604,-0.693160000000001,24.40929,16.16549,39.14586,31.73898,-20.19941,-9.03641,-58.90177,2.62851,65.75868,-19.59895,-14.71469,4.80957,-22.94104,-9.16658,11.01585
"11",0,-39.1366,48.82006,8.24743,14.06911,2.0372,-38.96028,-13.7506,-28.99971,-20.69232,-41.60837,-4.67047,-14.38895,-10.32571,-11.34166,-3.67421,-27.04317,-20.90265,10.5599,-39.93404
"12",0,-22.28512,-25.24596,33.05604,-19.47309,30.82493,49.90347,22.13746,56.63318,33.71054,6.68967,33.46102,11.3302,-24.94873,28.47352,28.79851,-2.10921,33.44741,13.96286,-9.75405
"13",0,-26.3952,18.25951,-57.38219,19.49812,-2.98664,-6.66593,-40.26932,5.85547,-39.05139,16.61012,-20.9334,-14.00841,-40.98291,-25.48962,-14.44674,-19.58973,-14.73311,-9.47305,-19.25005
"14",0,15.96402,11.72712,61.91518,44.27947,-6.85457,78.91855,-16.32583,21.15227,38.74606,41.28475,93.60827,-22.20211,34.83871,33.38327,58.55983,-4.83191,25.85638,-4.09455,9.71192
"15",0,-10.59651,68.87334,2.46045,15.7072,46.03869,31.99993,47.59901,-23.64789,54.48869,11.78783,-8.45705,116.03816,79.05265,35.44216,56.19587,-9.02447,24.26873,74.01228,62.21774
